season,week,celebrity_name,v_predicted_share,judge_avg_score
8,Week_1,Holly Madison,0.08249817293223173,6.0
8,Week_1,Melissa Rycroft,0.08169230834284823,7.666666666666667
8,Week_2,Gilles Marini,0.07127453861020987,9.0
8,Week_2,Denise Richards,0.07215496473891077,7.0
8,Week_2,David Alan Grier,0.07461768542569563,5.666666666666667
8,Week_2,Lawrence Taylor,0.08225317154858268,6.666666666666667
8,Week_2,Ty Murray,0.08007211197990535,6.666666666666667
8,Week_2,Shawn Johnson,0.07595509134162774,8.0
8,Week_2,Steve Wozniak,0.07892633433389996,5.666666666666667
8,Week_2,Belinda Carlisle,0.0745683813715689,6.0
8,Week_2,Chuck Wicks,0.07087735457752785,6.666666666666667
8,Week_2,Lil' Kim,0.07180353721468385,7.666666666666667
8,Week_2,Steve-O,0.08330634758230747,4.666666666666667
8,Week_2,Holly Madison,0.08249817293223173,6.0
8,Week_2,Melissa Rycroft,0.08169230834284823,8.666666666666666
8,Week_3,Gilles Marini,0.07701761769912814,9.0
8,Week_3,Denise Richards,0.07796898580777972,5.333333333333333
8,Week_3,David Alan Grier,0.08063014481424942,8.0
8,Week_3,Lawrence Taylor,0.08888087449452929,6.666666666666667
8,Week_3,Ty Murray,0.0865240719768999,7.666666666666667
8,Week_3,Shawn Johnson,0.0820753147101238,9.0
8,Week_3,Steve Wozniak,0.08528597115676202,3.3333333333333335
8,Week_3,Chuck Wicks,0.07658842982107544,7.666666666666667
8,Week_3,Lil' Kim,0.07758924135432378,8.333333333333334
8,Week_3,Steve-O,0.09001891215449782,5.0
8,Week_3,Holly Madison,0.08914561732232695,5.666666666666667
8,Week_3,Melissa Rycroft,0.08827481868830375,9.0
8,Week_4,Gilles Marini,0.08353039812505907,10.0
8,Week_4,David Alan Grier,0.08744840853850071,7.333333333333333
8,Week_4,Lawrence Taylor,0.09639683820440324,6.333333333333333
8,Week_4,Ty Murray,0.09384073924313983,8.333333333333334
8,Week_4,Shawn Johnson,0.08901578520330897,8.333333333333334
8,Week_4,Steve Wozniak,0.09249794187398347,4.0
8,Week_4,Chuck Wicks,0.08306491716894533,7.333333333333333
8,Week_4,Lil' Kim,0.08415035954327278,9.0
8,Week_4,Steve-O,0.09763111085082345,5.0
8,Week_4,Holly Madison,0.09668396827239732,5.333333333333333
8,Week_4,Melissa Rycroft,0.0957395329761659,9.666666666666666
8,Week_5,Gilles Marini,0.10301989949452064,9.666666666666666
8,Week_5,David Alan Grier,0.107852068957031,7.333333333333333
8,Week_5,Lawrence Taylor,0.11888836646676965,6.666666666666667
8,Week_5,Ty Murray,0.1157358727160137,7.0
8,Week_5,Shawn Johnson,0.10978514948942418,8.666666666666666
8,Week_5,Chuck Wicks,0.102445811469181,7.666666666666667
8,Week_5,Lil' Kim,0.10378451171268864,8.666666666666666
8,Week_5,Steve-O,0.12041062239798972,6.0
8,Week_5,Melissa Rycroft,0.11807769729638148,8.333333333333334
8,Week_6,Gilles Marini,0.11547401043018149,8.666666666666666
8,Week_6,Lawrence Taylor,0.13326082180987936,7.333333333333333
8,Week_6,Ty Murray,0.12972722200982095,6.0
8,Week_6,Shawn Johnson,0.12305711381416244,8.666666666666666
8,Week_6,Chuck Wicks,0.11483052070682528,7.666666666666667
8,Week_6,Lil' Kim,0.11633105688129428,9.333333333333334
8,Week_6,Steve-O,0.13496710378201876,5.333333333333333
8,Week_6,Melissa Rycroft,0.13235215056581737,9.0
8,Week_7,Gilles Marini,0.13349088911536955,9.0
8,Week_7,Lawrence Taylor,0.15405289485811502,7.0
8,Week_7,Ty Murray,0.1499679637352552,8.0
8,Week_7,Shawn Johnson,0.14225714923927366,9.333333333333334
8,Week_7,Chuck Wicks,0.1327469986504293,9.0
8,Week_7,Lil' Kim,0.13448165658197098,8.666666666666666
8,Week_7,Melissa Rycroft,0.1530024478195864,9.666666666666666
8,Week_8,Gilles Marini,0.1578005153087911,9.166666666666666
8,Week_8,Ty Murray,0.17727818066130988,8.666666666666666
8,Week_8,Shawn Johnson,0.16816317282085125,8.666666666666666
8,Week_8,Chuck Wicks,0.15692115717821922,8.5
8,Week_8,Lil' Kim,0.1589717084727363,9.333333333333334
8,Week_8,Melissa Rycroft,0.1808652655580922,7.666666666666667
8,Week_9,Gilles Marini,0.18717171786761191,9.333333333333334
8,Week_9,Ty Murray,0.2102747354778358,7.666666666666667
8,Week_9,Shawn Johnson,0.19946316320548374,9.333333333333334
8,Week_9,Lil' Kim,0.18856090367617193,8.666666666666666
8,Week_9,Melissa Rycroft,0.2145294797728965,9.5
8,Week_10,Gilles Marini,0.23066637867904222,10.0
8,Week_10,Ty Murray,0.25913803812322056,8.0
8,Week_10,Shawn Johnson,0.24581409018759218,9.333333333333334
8,Week_10,Melissa Rycroft,0.264381493010145,9.166666666666666
8,Week_11,Gilles Marini,0.31134865946513096,9.666666666666666
8,Week_11,Shawn Johnson,0.3317947240331879,10.0
8,Week_11,Melissa Rycroft,0.35685661650168116,9.5
9,Week_1,Ashley Hamiliton,0.06020453196383739,6.3333
9,Week_1,Debi Mazar,0.06182383209402051,7.333333333333333
9,Week_1,Melissa Joan Hart,0.060074090125312146,8.0
9,Week_1,Mark Dacascos,0.06182429190010581,9.6666
9,Week_1,Chuck Liddell,0.06752657060163433,7.333333333333333
9,Week_1,Natalie Coughlin,0.0655502012781244,8.999933333333333
9,Week_1,Louie Vito,0.06460852184459094,8.999933333333333
9,Week_1,Michael Irvin,0.0681403084378911,6.333333333333333
9,Week_1,Joanna Krupa,0.05470208144891384,11.3333
9,Week_1,Kathy Ireland,0.05685043225569694,6.666633333333333
9,Week_1,Tom DeLay,0.06716464797888894,6.666633333333333
9,Week_1,Macy Gray,0.06163122656727226,6.3333
9,Week_1,Aaron Carter,0.0586121348642811,10.666633333333332
9,Week_1,Mya,0.05978025160783824,10.3333
9,Week_1,Donny Osmond,0.06298458321769197,9.999966666666666
9,Week_1,Kelly Osbourne,0.06852229381390008,10.333266666666667
9,Week_2,Debi Mazar,0.07040121787538153,7.0
9,Week_2,Melissa Joan Hart,0.06840871819698242,6.333333333333333
9,Week_2,Mark Dacascos,0.07040174147457129,7.0
9,Week_2,Chuck Liddell,0.07689514946393604,6.333333333333333
9,Week_2,Natalie Coughlin,0.07464458034465135,7.0
9,Week_2,Louie Vito,0.07357225310896441,6.333333333333333
9,Week_2,Michael Irvin,0.07759403676459653,6.666666666666667
9,Week_2,Joanna Krupa,0.06229140161459388,6.666666666666667
9,Week_2,Kathy Ireland,0.06473781278158651,6.0
9,Week_2,Tom DeLay,0.07648301400492438,6.0
9,Week_2,Aaron Carter,0.06674393250884549,9.0
9,Week_2,Mya,0.06807411277398956,9.0
9,Week_2,Donny Osmond,0.07172301062081365,8.333333333333334
9,Week_2,Kelly Osbourne,0.07802901846616303,6.333333333333333
9,Week_3,Debi Mazar,0.07527431220625261,5.666666666666667
9,Week_3,Melissa Joan Hart,0.07314389390683963,6.333333333333333
9,Week_3,Mark Dacascos,0.07527487204839838,6.0
9,Week_3,Chuck Liddell,0.08221774654723485,5.666666666666667
9,Week_3,Natalie Coughlin,0.0798113955260542,8.666666666666666
9,Week_3,Louie Vito,0.07866484298673239,6.666666666666667
9,Week_3,Michael Irvin,0.08296501005281832,4.666666666666667
9,Week_3,Joanna Krupa,0.06660314344564307,7.666666666666667
9,Week_3,Tom DeLay,0.08177708352819696,5.0
9,Week_3,Aaron Carter,0.07136387359714634,7.0
9,Week_3,Mya,0.07278612746704799,9.0
9,Week_3,Donny Osmond,0.07668759798161714,7.0
9,Week_3,Kelly Osbourne,0.08343010070601813,6.666666666666667
9,Week_4,Melissa Joan Hart,0.08677147519636609,9.333333333333334
9,Week_4,Mark Dacascos,0.08929948002462658,7.333333333333333
9,Week_4,Chuck Liddell,0.09753589498955283,5.666666666666667
9,Week_4,Natalie Coughlin,0.09468121202429983,8.0
9,Week_4,Louie Vito,0.09332104304896736,5.333333333333333
9,Week_4,Michael Irvin,0.0984223826138304,5.333333333333333
9,Week_4,Joanna Krupa,0.07901210478149313,8.666666666666666
9,Week_4,Aaron Carter,0.0846598158369628,6.0
9,Week_4,Mya,0.08634705259458321,9.333333333333334
9,Week_4,Donny Osmond,0.09097541367712922,8.0
9,Week_4,Kelly Osbourne,0.0989741252121885,7.666666666666667
9,Week_5,Melissa Joan Hart,0.09614950302689503,7.666666666666667
9,Week_5,Mark Dacascos,0.09895072782267925,8.666666666666666
9,Week_5,Natalie Coughlin,0.10491410295283021,7.333333333333333
9,Week_5,Louie Vito,0.10340693057026025,7.333333333333333
9,Week_5,Michael Irvin,0.10905960920483486,7.0
9,Week_5,Joanna Krupa,0.08755152071181653,8.0
9,Week_5,Aaron Carter,0.09380962119926395,8.0
9,Week_5,Mya,0.09567920997099784,9.0
9,Week_5,Donny Osmond,0.10080779188007269,9.666666666666666
9,Week_5,Kelly Osbourne,0.10967098266034941,8.0
9,Week_6,Melissa Joan Hart,0.1074193028223168,7.9999666666666664
9,Week_6,Mark Dacascos,0.11054886257186183,10.666666666666666
9,Week_6,Louie Vito,0.11552738224498117,8.0
9,Week_6,Michael Irvin,0.12184261819409223,7.333266666666667
9,Week_6,Joanna Krupa,0.09781354057822082,11.999966666666666
9,Week_6,Aaron Carter,0.10480516060942954,10.999933333333333
9,Week_6,Mya,0.10689388614728187,11.0
9,Week_6,Donny Osmond,0.1126235953584243,10.3333
9,Week_6,Kelly Osbourne,0.1225256514733914,8.333266666666667
9,Week_7,Mark Dacascos,0.14226676657500148,7.166666666666667
9,Week_7,Michael Irvin,0.1568008473197809,7.833333333333333
9,Week_7,Joanna Krupa,0.12587751535001448,9.166666666666666
9,Week_7,Aaron Carter,0.13487512194514784,8.833333333333334
9,Week_7,Mya,0.1375631299591581,8.166666666666666
9,Week_7,Donny Osmond,0.1449367671356994,8.666666666666666
9,Week_7,Kelly Osbourne,0.15767985171519786,8.666666666666666
9,Week_8,Joanna Krupa,0.17958581718482455,8.666666666666666
9,Week_8,Aaron Carter,0.19242244276169257,8.333333333333334
9,Week_8,Mya,0.19625734619502708,9.833333333333334
9,Week_8,Donny Osmond,0.2067771014848539,8.333333333333334
9,Week_8,Kelly Osbourne,0.2249572923736019,8.5
9,Week_9,Joanna Krupa,0.2223759384782293,9.0
9,Week_9,Mya,0.24301981207374446,9.666633333333333
9,Week_9,Donny Osmond,0.2560461216777427,8.222199999999999
9,Week_9,Kelly Osbourne,0.27855812777028355,8.6666
9,Week_10,Mya,0.3125158082147909,9.4444
9,Week_10,Donny Osmond,0.32926723123339763,9.6666
9,Week_10,Kelly Osbourne,0.35821696055181146,8.4074
10,Week_1,Aiden Turner,0.08439408434404659,5.0
10,Week_1,Shannen Doherty,0.0856530136340601,6.0
10,Week_1,Niecy Nash,0.08603931466382936,6.0
10,Week_1,Buzz Aldrin,0.09876737899921655,4.666666666666667
10,Week_1,Chad Ochocinco,0.0935145495166104,6.0
10,Week_1,Evan Lysacek,0.09168572117495119,7.666666666666667
10,Week_1,Pamela Anderson,0.07939854185024084,7.0
10,Week_1,Nicole Scherzinger,0.08467205852140207,8.333333333333334
10,Week_1,Erin Andrews,0.09839416910104819,7.0
10,Week_1,Kate Gosselin,0.09911284327862477,5.333333333333333
10,Week_1,Jake Pavelka,0.0983683249159699,6.666666666666667
10,Week_2,Aiden Turner,0.08439408434404659,6.333333333333333
10,Week_2,Shannen Doherty,0.0856530136340601,6.666666666666667
10,Week_2,Niecy Nash,0.08603931466382936,7.0
10,Week_2,Buzz Aldrin,0.09876737899921655,4.0
10,Week_2,Chad Ochocinco,0.0935145495166104,5.333333333333333
10,Week_2,Evan Lysacek,0.09168572117495119,8.0
10,Week_2,Pamela Anderson,0.07939854185024084,7.333333333333333
10,Week_2,Nicole Scherzinger,0.08467205852140207,9.333333333333334
10,Week_2,Erin Andrews,0.09839416910104819,7.666666666666667
10,Week_2,Kate Gosselin,0.09911284327862477,5.0
10,Week_2,Jake Pavelka,0.0983683249159699,6.666666666666667
10,Week_3,Aiden Turner,0.09229984415377118,6.666666666666667
10,Week_3,Niecy Nash,0.09409919423018114,7.0
10,Week_3,Buzz Aldrin,0.10801958170362239,4.333333333333333
10,Week_3,Chad Ochocinco,0.10227468445899597,6.666666666666667
10,Week_3,Evan Lysacek,0.10027453750283016,8.666666666666666
10,Week_3,Pamela Anderson,0.08683633569549927,7.0
10,Week_3,Nicole Scherzinger,0.09260385803635669,7.666666666666667
10,Week_3,Erin Andrews,0.10761141073162447,7.666666666666667
10,Week_3,Kate Gosselin,0.10839740793869454,5.0
10,Week_3,Jake Pavelka,0.10758314554842414,7.0
10,Week_4,Aiden Turner,0.10347743320425985,5.5
10,Week_4,Niecy Nash,0.10549468609401118,6.0
10,Week_4,Chad Ochocinco,0.11466023509163319,7.333333333333333
10,Week_4,Evan Lysacek,0.1124178686504663,8.666666666666666
10,Week_4,Pamela Anderson,0.09735228925916424,7.833333333333333
10,Week_4,Nicole Scherzinger,0.10381826342468796,8.333333333333334
10,Week_4,Erin Andrews,0.12064324342136905,6.5
10,Week_4,Kate Gosselin,0.12152442555378769,5.333333333333333
10,Week_4,Jake Pavelka,0.12061155530062048,6.333333333333333
10,Week_5,Niecy Nash,0.11767097672851623,6.0
10,Week_5,Chad Ochocinco,0.12789442155532144,6.0
10,Week_5,Evan Lysacek,0.12539323918220913,9.0
10,Week_5,Pamela Anderson,0.108588777198449,7.0
10,Week_5,Nicole Scherzinger,0.11580105986148755,9.666666666666666
10,Week_5,Erin Andrews,0.13456799403562128,7.333333333333333
10,Week_5,Kate Gosselin,0.13555088299464446,5.0
10,Week_5,Jake Pavelka,0.1345326484437509,7.666666666666667
10,Week_6,Niecy Nash,0.1361225020810418,8.6666
10,Week_6,Chad Ochocinco,0.14794904528143452,10.3333
10,Week_6,Evan Lysacek,0.14505566228883343,9.0
10,Week_6,Pamela Anderson,0.12561615838607681,9.999933333333333
10,Week_6,Nicole Scherzinger,0.13395937086806015,11.999966666666666
10,Week_6,Erin Andrews,0.1556690745451795,11.333333333333334
10,Week_6,Jake Pavelka,0.15562818654937374,8.3333
10,Week_7,Niecy Nash,0.16121156570203465,8.166666666666666
10,Week_7,Chad Ochocinco,0.17521788733901844,8.666666666666666
10,Week_7,Evan Lysacek,0.17179121801336092,9.0
10,Week_7,Pamela Anderson,0.14876877269591862,8.5
10,Week_7,Nicole Scherzinger,0.15864974260642262,9.0
10,Week_7,Erin Andrews,0.18436081364324472,8.5
10,Week_8,Niecy Nash,0.18938633890653286,7.166666666666667
10,Week_8,Chad Ochocinco,0.20584053042079736,7.5
10,Week_8,Evan Lysacek,0.20181498575591228,8.833333333333334
10,Week_8,Nicole Scherzinger,0.1863767887238809,9.833333333333334
10,Week_8,Erin Andrews,0.21658135619287655,8.833333333333334
10,Week_9,Chad Ochocinco,0.25393173135415875,8.666666666666666
10,Week_9,Evan Lysacek,0.24896568543352268,9.833333333333334
10,Week_9,Nicole Scherzinger,0.2299206115925437,9.833333333333334
10,Week_9,Erin Andrews,0.2671819716197749,9.333333333333334
10,Week_10,Evan Lysacek,0.3337036245830564,8.9629
10,Week_10,Nicole Scherzinger,0.30817637105765594,9.592566666666666
10,Week_10,Erin Andrews,0.3581200043592877,8.999933333333333
11,Week_1,David Hasselhoff,0.0821656289979742,5.0
11,Week_1,Florence Henderson,0.08572017380229599,6.0
11,Week_1,Kyle Massey,0.07474955825646415,7.666666666666667
11,Week_1,Jennifer Grey,0.08051635857395814,8.0
11,Week_1,Rick Fox,0.08724368521241116,7.333333333333333
11,Week_1,Kurt Warner,0.08685816895981507,6.333333333333333
11,Week_1,Margaret Cho,0.07880076431108063,5.0
11,Week_1,Michael Bolton,0.08223071410464386,5.333333333333333
11,Week_1,Brandy,0.07722668601199587,7.666666666666667
11,Week_1,The Situation,0.08899872975547991,5.0
11,Week_1,Audrina Patridge,0.08838345575572577,6.333333333333333
11,Week_1,Bristol Palin,0.08710607625815527,6.0
11,Week_2,Florence Henderson,0.09339394613073036,6.333333333333333
11,Week_2,Kyle Massey,0.08144122797979109,7.333333333333333
11,Week_2,Jennifer Grey,0.08772427914859643,8.0
11,Week_2,Rick Fox,0.09505384410170296,7.0
11,Week_2,Kurt Warner,0.09463381597377916,7.0
11,Week_2,Margaret Cho,0.08585510283849099,6.0
11,Week_2,Michael Bolton,0.08959210583372494,4.0
11,Week_2,Brandy,0.08414011117025973,7.0
11,Week_2,The Situation,0.09696600232819508,6.0
11,Week_2,Audrina Patridge,0.09629564826520393,7.666666666666667
11,Week_2,Bristol Palin,0.09490391622952525,7.333333333333333
11,Week_3,Florence Henderson,0.10258472793259092,6.666666666666667
11,Week_3,Kyle Massey,0.08945575769020829,7.666666666666667
11,Week_3,Jennifer Grey,0.09635711609127881,8.0
11,Week_3,Rick Fox,0.10440797439344536,8.0
11,Week_3,Kurt Warner,0.10394661182111349,7.666666666666667
11,Week_3,Margaret Cho,0.09430399647085068,6.0
11,Week_3,Brandy,0.09242023461067721,8.0
11,Week_3,The Situation,0.10650830572706503,6.666666666666667
11,Week_3,Audrina Patridge,0.10577198295648423,8.666666666666666
11,Week_3,Bristol Palin,0.10424329230628594,6.333333333333333
11,Week_4,Florence Henderson,0.11326618151439076,5.833333333333333
11,Week_4,Kyle Massey,0.09877018043762319,6.666666666666667
11,Week_4,Jennifer Grey,0.10639013059107265,9.333333333333334
11,Week_4,Rick Fox,0.11527927029224773,6.5
11,Week_4,Kurt Warner,0.11476986915706094,5.666666666666667
11,Week_4,Brandy,0.10204332828073774,8.0
11,Week_4,The Situation,0.11759829491578087,4.666666666666667
11,Week_4,Audrina Patridge,0.11678530383741502,7.666666666666667
11,Week_4,Bristol Palin,0.11509744097367094,5.333333333333333
11,Week_5,Florence Henderson,0.12836124506760818,7.0
11,Week_5,Kyle Massey,0.11193335174731589,6.666666666666667
11,Week_5,Jennifer Grey,0.12056881800893447,8.333333333333334
11,Week_5,Rick Fox,0.1306426196006105,8.0
11,Week_5,Kurt Warner,0.13006533021840316,8.0
11,Week_5,Brandy,0.11564271430209717,9.0
11,Week_5,Audrina Patridge,0.13234936329397584,7.666666666666667
11,Week_5,Bristol Palin,0.13043655776105478,6.0
11,Week_6,Kyle Massey,0.12841713509629105,9.999966666666666
11,Week_6,Jennifer Grey,0.13832429699421328,9.666666666666666
11,Week_6,Rick Fox,0.1498816096247851,10.0
11,Week_6,Kurt Warner,0.1492193061430496,7.3333
11,Week_6,Brandy,0.132672754220373,11.999966666666666
11,Week_6,Audrina Patridge,0.15183969568246358,10.6666
11,Week_6,Bristol Palin,0.14964520223882427,9.333266666666667
11,Week_7,Kyle Massey,0.15140667918857698,8.375
11,Week_7,Jennifer Grey,0.16308744501490735,9.125
11,Week_7,Rick Fox,0.17671377552311393,8.625
11,Week_7,Kurt Warner,0.175932904880661,8.75
11,Week_7,Brandy,0.1564241494738743,9.125
11,Week_7,Bristol Palin,0.17643504591886647,8.125
11,Week_8,Kyle Massey,0.18390527460213532,9.333333333333334
11,Week_8,Jennifer Grey,0.19809325137018133,9.5
11,Week_8,Kurt Warner,0.21369591722787332,8.0
11,Week_8,Brandy,0.18999971677318636,9.5
11,Week_8,Bristol Palin,0.21430584002662356,7.833333333333333
11,Week_9,Kyle Massey,0.2338856921024428,9.666666666666666
11,Week_9,Jennifer Grey,0.25192957242673936,10.0
11,Week_9,Brandy,0.24163643676291183,9.5
11,Week_9,Bristol Palin,0.2725482987079059,8.833333333333334
11,Week_10,Kyle Massey,0.30840839861042063,9.111066666666666
11,Week_10,Jennifer Grey,0.33220157802858247,10.0
11,Week_10,Bristol Palin,0.35939002336099685,8.555533333333333
12,Week_1,Ralph Macchio,0.08745777276502159,8.0
12,Week_1,Chelsea Kane,0.08196135101115203,7.0
12,Week_1,Kirstie Alley,0.08981355587090996,7.666666666666667
12,Week_1,Hines Ward,0.09364272150191999,7.0
12,Week_1,Sugar Ray Leonard,0.09801595209668285,5.666666666666667
12,Week_1,Chris Jericho,0.09493187407416101,6.333333333333333
12,Week_1,Petra Nemcova,0.07680251876999157,6.0
12,Week_1,Mike Catherwood,0.09784467972956012,4.333333333333333
12,Week_1,Romeo,0.08207320612598609,6.333333333333333
12,Week_1,Wendy Williams,0.10122069578342947,4.666666666666667
12,Week_1,Kendra Wilkinson,0.0962356722711852,6.0
12,Week_2,Ralph Macchio,0.08745777276502159,7.0
12,Week_2,Chelsea Kane,0.08196135101115203,6.0
12,Week_2,Kirstie Alley,0.08981355587090996,6.666666666666667
12,Week_2,Hines Ward,0.09364272150191999,7.666666666666667
12,Week_2,Sugar Ray Leonard,0.09801595209668285,5.666666666666667
12,Week_2,Chris Jericho,0.09493187407416101,7.666666666666667
12,Week_2,Petra Nemcova,0.07680251876999157,6.0
12,Week_2,Mike Catherwood,0.09784467972956012,5.666666666666667
12,Week_2,Romeo,0.08207320612598609,7.666666666666667
12,Week_2,Wendy Williams,0.10122069578342947,5.666666666666667
12,Week_2,Kendra Wilkinson,0.0962356722711852,6.333333333333333
12,Week_3,Ralph Macchio,0.09694314360281589,7.0
12,Week_3,Chelsea Kane,0.09085059874898528,7.666666666666667
12,Week_3,Kirstie Alley,0.09955442688514711,7.0
12,Week_3,Hines Ward,0.10379889072077815,8.333333333333334
12,Week_3,Sugar Ray Leonard,0.10864642694486414,6.666666666666667
12,Week_3,Chris Jericho,0.10522786037076544,7.0
12,Week_3,Petra Nemcova,0.08513225721150591,8.333333333333334
12,Week_3,Romeo,0.09097458528691374,6.666666666666667
12,Week_3,Wendy Williams,0.11219874616832773,5.0
12,Week_3,Kendra Wilkinson,0.10667306405989664,7.666666666666667
12,Week_4,Ralph Macchio,0.10919464596881091,8.333333333333334
12,Week_4,Chelsea Kane,0.10233213611366518,8.666666666666666
12,Week_4,Kirstie Alley,0.1121359385960303,7.333333333333333
12,Week_4,Hines Ward,0.11691681023516383,8.333333333333334
12,Week_4,Sugar Ray Leonard,0.12237696948045039,7.0
12,Week_4,Chris Jericho,0.11852637053238124,7.666666666666667
12,Week_4,Petra Nemcova,0.0958911207255932,7.666666666666667
12,Week_4,Romeo,0.10247179185011895,7.666666666666667
12,Week_4,Kendra Wilkinson,0.12015421649778603,6.0
12,Week_5,Ralph Macchio,0.12442089846271251,7.333333333333333
12,Week_5,Chelsea Kane,0.11660147073976046,8.666666666666666
12,Week_5,Kirstie Alley,0.1277723290028593,7.666666666666667
12,Week_5,Hines Ward,0.13321985199721745,9.0
12,Week_5,Chris Jericho,0.13505385160894656,8.666666666666666
12,Week_5,Petra Nemcova,0.10926231125546697,7.333333333333333
12,Week_5,Romeo,0.11676060026530527,8.666666666666666
12,Week_5,Kendra Wilkinson,0.13690868666773157,7.333333333333333
12,Week_6,Ralph Macchio,0.1396829841544932,8.0
12,Week_6,Chelsea Kane,0.13090438656986278,9.333333333333334
12,Week_6,Kirstie Alley,0.14344551781900053,8.666666666666666
12,Week_6,Hines Ward,0.14956126105429157,9.0
12,Week_6,Chris Jericho,0.15162022817211288,7.333333333333333
12,Week_6,Romeo,0.13108303571377528,9.333333333333334
12,Week_6,Kendra Wilkinson,0.15370258651646376,8.333333333333334
12,Week_7,Ralph Macchio,0.16464676409426582,8.25
12,Week_7,Chelsea Kane,0.15429927836188398,8.0
12,Week_7,Kirstie Alley,0.16908172799775534,7.5
12,Week_7,Hines Ward,0.17629046097133189,8.25
12,Week_7,Romeo,0.15450985521654848,7.5
12,Week_7,Kendra Wilkinson,0.1811719133582145,7.625
12,Week_8,Ralph Macchio,0.20107610715885738,7.666666666666667
12,Week_8,Chelsea Kane,0.1884391618693774,9.166666666666666
12,Week_8,Kirstie Alley,0.20649234040224598,8.833333333333334
12,Week_8,Hines Ward,0.21529606012214633,9.0
12,Week_8,Romeo,0.18869633044737297,8.666666666666666
12,Week_9,Ralph Macchio,0.2478432117405998,8.0
12,Week_9,Chelsea Kane,0.23226711395658717,12.166666666666666
12,Week_9,Kirstie Alley,0.25451917469584595,9.0
12,Week_9,Hines Ward,0.265370499606967,10.0
12,Week_10,Chelsea Kane,0.3088014594591202,9.888866666666667
12,Week_10,Kirstie Alley,0.3383857975739875,9.3333
12,Week_10,Hines Ward,0.35281274296689236,9.888866666666667
13,Week_1,Elisabetta Canalis,0.07611947427740849,5.0
13,Week_1,David Arquette,0.07742868898001176,6.0
13,Week_1,Ricki Lake,0.07779767441326686,6.666666666666667
13,Week_1,J.R. Martinez,0.07521027039664552,7.333333333333333
13,Week_1,Metta World Peace (Ron),0.08392508486549176,4.666666666666667
13,Week_1,Hope Solo,0.08368500908845372,7.0
13,Week_1,Chynna Phillips,0.07828637728682482,7.333333333333333
13,Week_1,Kristin Cavallari,0.08685469699461786,6.333333333333333
13,Week_1,Carson Kressley,0.090454095393375,5.666666666666667
13,Week_1,Chaz Bono,0.09068185414591018,5.666666666666667
13,Week_1,Nancy Grace,0.09271166849758071,5.333333333333333
13,Week_1,Rob Kardashian,0.08684510566041341,5.333333333333333
13,Week_2,Elisabetta Canalis,0.08309306697502113,7.0
13,Week_2,David Arquette,0.08452222378411359,6.0
13,Week_2,Ricki Lake,0.08492501336732242,7.666666666666667
13,Week_2,J.R. Martinez,0.0821005674908174,7.333333333333333
13,Week_2,Hope Solo,0.09135170902061669,6.333333333333333
13,Week_2,Chynna Phillips,0.08545848815795808,7.0
13,Week_2,Kristin Cavallari,0.0948117840142636,7.333333333333333
13,Week_2,Carson Kressley,0.09874093690262604,6.0
13,Week_2,Chaz Bono,0.09898956149519197,5.666666666666667
13,Week_2,Nancy Grace,0.10120533481038257,7.0
13,Week_2,Rob Kardashian,0.09480131398168659,7.0
13,Week_3,David Arquette,0.09218190062677928,8.0
13,Week_3,Ricki Lake,0.09262119230263126,9.0
13,Week_3,J.R. Martinez,0.08954078602062522,8.666666666666666
13,Week_3,Hope Solo,0.0996302958679101,8.0
13,Week_3,Chynna Phillips,0.09320301230139127,8.666666666666666
13,Week_3,Kristin Cavallari,0.10340393403010802,8.0
13,Week_3,Carson Kressley,0.10768915944049916,7.666666666666667
13,Week_3,Chaz Bono,0.10796031519645542,6.0
13,Week_3,Nancy Grace,0.11037688904422917,7.0
13,Week_3,Rob Kardashian,0.10339251516937101,8.0
13,Week_4,David Arquette,0.1028131888210569,7.666666666666667
13,Week_4,Ricki Lake,0.10330314376568046,9.666666666666666
13,Week_4,J.R. Martinez,0.09986747591153501,8.666666666666666
13,Week_4,Hope Solo,0.11112060341256921,8.0
13,Week_4,Chynna Phillips,0.10395206474675864,7.0
13,Week_4,Carson Kressley,0.12010889131440312,6.666666666666667
13,Week_4,Chaz Bono,0.12041131931542602,7.0
13,Week_4,Nancy Grace,0.12310659530368237,7.0
13,Week_4,Rob Kardashian,0.11531671740888833,8.0
13,Week_5,David Arquette,0.11474072399039656,8.333333333333334
13,Week_5,Ricki Lake,0.11528751945227672,8.0
13,Week_5,J.R. Martinez,0.11145327385114774,9.333333333333334
13,Week_5,Hope Solo,0.12401189606130197,8.0
13,Week_5,Carson Kressley,0.13404293072831858,6.333333333333333
13,Week_5,Chaz Bono,0.1343804439227856,7.0
13,Week_5,Nancy Grace,0.1373884035220615,7.333333333333333
13,Week_5,Rob Kardashian,0.12869480847171136,8.333333333333334
13,Week_6,David Arquette,0.13250163092599954,7.666666666666667
13,Week_6,Ricki Lake,0.13313306576414924,9.666666666666666
13,Week_6,J.R. Martinez,0.12870531092827292,9.666666666666666
13,Week_6,Hope Solo,0.14320790309570766,6.666666666666667
13,Week_6,Chaz Bono,0.1551814156743441,6.333333333333333
13,Week_6,Nancy Grace,0.15865498232794942,8.0
13,Week_6,Rob Kardashian,0.14861569128357704,7.333333333333333
13,Week_7,David Arquette,0.1568403363566675,7.833333333333333
13,Week_7,Ricki Lake,0.15758775698621452,8.833333333333334
