index,celebrity_age_during_season,weeks,elimination_order,score_sum,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,celebrity_fame_1,celebrity_fame_1.1,celebrity_fame_1.2,celebrity_fame_1.3,celebrity_fame_1.4,ballroom_fame_1,ballroom_fame_1.1,ballroom_fame_1.2,ballroom_fame_1.3,ballroom_fame_1.4,season
152,44,4,3.0,30.333333333333336,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,207,352.8315235446996,601.401372013883,1025.0887070025651,1747.2638176820335,14
153,35,7,6.0,60.49993333333333,1,0,0,0,0,0,0,360,648.5340022902561,1168.3232003517148,2104.71478081294,3791.608612444648,365,658.449012842302,1187.822198665757,2142.7954908044944,3865.5385634058994,14
154,20,8,7.0,69.33326666666666,1,0,0,0,0,0,0,286,503.5036653640534,886.4193742483789,1560.54337057262,2747.3402344156907,602,1141.710881774287,2165.2886006010262,4106.534148651178,7788.163993177325,14
155,47,8,8.0,61.99999999999999,1,0,0,0,0,0,0,81,125.6994914871442,195.06619950773603,302.71261832657075,469.76323691841816,126,204.36550822692,331.4703250225972,537.6277891697256,872.0045743697319,14
156,55,2,1.0,12.333333333333334,0,0,0,0,0,1,0,192,324.8114659486767,549.492127144418,929.5903299220575,1572.6124885088398,723,1396.535972892022,2697.5279717585945,5210.50463408483,10064.532722572669,14
157,37,10,12.0,90.38883333333334,0,0,0,0,0,1,0,138,225.8743912136058,369.7046420733115,605.1218185300962,990.4458142793868,153,253.02333395142028,418.4366504829535,691.9884728932162,1144.3740553424404,14
158,35,5,4.0,35.66666666666667,0,0,0,1,0,0,0,279,489.96451004573066,860.448821162554,1511.0730648040765,2653.663705519817,974,1938.272582503443,3857.1874785262426,7675.852910886041,15275.046452258352,14
159,67,6,5.0,44.0,0,0,0,1,0,0,0,74,113.80330944684268,175.01612487910566,269.1542461865422,413.9276211851177,136,222.27611589052924,363.284350701323,593.7458414536981,970.408231356484,14
160,31,10,11.0,95.16663333333332,0,0,0,1,0,0,0,111,177.76869188586318,284.700070403702,455.9527846439572,730.2173881790349,1027,2054.600965948333,4110.404215458439,8223.213701576444,16451.239351955697,14
161,33,9,9.0,80.16663333333334,0,0,0,0,0,0,1,195,330.39850420768386,559.8111363214091,948.5167286122942,1607.1205556382936,1419,2932.112537801082,6058.691990366657,12519.21546696904,25868.744632933816,14
162,36,8,8.0,74.38416666666666,1,0,0,0,0,0,0,47,69.0728926279167,101.5120105529299,149.185706497159,219.24868694676917,153,253.02333395142028,418.4366504829535,691.9884728932162,1144.3740553424404,15
163,28,6,6.0,53.29166666666666,1,0,0,0,0,0,0,103,163.72724238452105,260.25834853242407,413.7027350753724,657.6156114643177,749,1451.8775819358805,2814.350484550035,5455.397031012789,10574.858010530064,15
164,61,8,7.0,64.5833,1,0,0,0,0,0,0,122,197.24037236001516,318.88331548129,515.5464252862771,833.4964663306549,126,204.36550822692,331.4703250225972,537.6277891697256,872.0045743697319,15
165,36,10,11.0,90.6434,1,0,0,0,0,0,0,100,158.48931924611142,251.188643150958,398.1071705534973,630.957344480193,207,352.8315235446996,601.401372013883,1025.0887070025651,1747.2638176820335,15
166,30,9,9.0,82.3379,0,0,0,0,0,1,0,135,220.47895679186277,360.0812621335409,588.0766002629657,960.4334469606208,974,1938.272582503443,3857.1874785262426,7675.852910886041,15275.046452258352,15
167,43,9,10.0,81.35176666666666,0,0,0,0,0,1,0,148,243.94273402786365,402.08146949316864,662.7354930412474,1092.3615412823374,953,1892.3531641765903,3757.608077617155,7461.407697181887,14815.969008366934,15
168,20,10,12.0,94.5508,0,0,0,0,0,1,0,202,343.4681780810956,584.0118284868665,993.0172213276898,1688.464434715709,1419,2932.112537801082,6058.691990366657,12519.21546696904,25868.744632933816,15
169,45,1,1.0,5.666666666666667,0,0,1,0,0,0,0,255,443.80705167223175,772.4105847607793,1344.3186835415918,2339.6788684332905,136,222.27611589052924,363.284350701323,593.7458414536981,970.408231356484,15
170,37,3,4.0,23.333333333333336,0,0,0,0,0,1,0,5,5.873094715440096,6.898648307306074,8.103282983463814,9.518269693579391,602,1141.710881774287,2165.2886006010262,4106.534148651178,7788.163993177325,15
171,35,2,2.0,14.333333333333332,0,0,0,1,0,0,0,88,137.69904852264557,215.4662268641123,337.15334577219045,527.5647149892853,365,658.449012842302,1187.822198665757,2142.7954908044944,3865.5385634058994,15
172,36,3,3.0,22.666666666666668,0,0,0,1,0,0,0,32,45.25483399593906,63.99999999999999,90.5096679918781,127.99999999999996,236,407.5709327080969,703.8731575785926,1215.5857599258486,2099.311109998552,15
173,21,4,5.0,28.0,0,0,0,0,0,0,1,140,229.47788538288188,376.14357056999296,616.5473655340627,1010.5998977224518,1027,2054.600965948333,4110.404215458439,8223.213701576444,16451.239351955697,15
174,29,10,13.0,94.70356666666666,0,0,0,0,0,0,1,58,87.05040438186573,130.65125694907485,196.0904267313105,294.30605073057205,723,1396.535972892022,2697.5279717585945,5210.50463408483,10064.532722572669,15
175,41,9,8.0,67.5,1,0,0,0,0,0,0,40,57.84502198367701,83.65116420730185,120.97008581328876,174.93793183092444,509,949.2695728764472,1770.3589822967217,3301.6658447206105,6157.506731235135,16
176,16,10,11.0,90.99993333333332,1,0,0,0,0,0,0,229,394.2929669439088,678.894951010612,1168.9236003371782,2012.6565699026255,392,712.2208342385072,1294.0268283760065,2351.104253145329,4271.697532032823,16
177,56,2,1.0,12.0,0,0,0,0,0,1,0,30,42.15347479450939,59.23051457504459,83.22573344016544,116.94179522748564,210,358.4604322979179,611.8756263010001,1044.443816744837,1782.8180098154344,16
178,26,6,5.0,39.333333333333336,0,0,0,0,0,1,0,124,200.80006713708295,325.1666690504595,526.5603949683381,852.6884085594443,19,25.50521336828,34.237679419025696,45.95996414826417,61.69572063157768,16
179,18,10,9.0,88.16666666666667,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1241,2530.1656748931646,5158.532105082653,10517.27708711886,21442.75058756524,16
180,28,10,10.0,83.9999,0,0,0,0,0,1,0,272,476.4592847342218,834.6082720935514,1461.9737513049936,2560.9226759080275,1108,2233.540009592798,4502.437702573816,9076.150495846294,18295.9794815507,16
181,50,5,4.0,27.666666666666664,1,0,0,0,0,0,0,62,93.67654367085214,141.53701345350098,213.8499713196592,323.1084867312341,1093,2200.3014154712628,4429.392789501221,8916.742199833248,17950.15597775426,16
182,47,7,6.0,44.16666666666667,1,0,0,0,0,0,0,47,69.0728926279167,101.5120105529299,149.185706497159,219.24868694676917,0,0.0,0.0,0.0,0.0,16
183,48,3,2.0,17.0,0,0,0,1,0,0,0,9,11.21157845653966,13.966610165238237,17.398638404385867,21.674022167526225,820,1603.9662936698578,3137.4486234500205,6137.026634310643,12004.370566815158,16
184,26,10,12.0,89.16666666666667,0,0,0,1,0,0,0,316,561.8958064589934,999.13575100064,1776.6145207927743,3159.089395340547,1826,3869.4643564966655,8199.755972726252,17376.047901662037,36821.46660036136,16
185,52,4,3.0,25.0,0,0,0,0,0,0,1,102,161.97955031042886,257.2291639094973,408.488865654784,648.6945369174415,0,0.0,0.0,0.0,0.0,16
186,29,8,7.0,57.333333333333336,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303,16
187,74,4,3.0,24.666666666666664,1,0,0,0,0,0,0,180,302.55181013510816,508.5422100890579,854.7798121808496,1436.750996901464,210,358.4604322979179,611.8756263010001,1044.443816744837,1782.8180098154344,17
188,28,8,6.0,68.83333333333334,1,0,0,0,0,0,0,56,83.754245320012,125.26381444865618,187.34600437595023,280.1968430397744,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303,17
189,39,9,7.0,79.6666,1,0,0,0,0,0,0,45,65.84666218484509,96.35073157522456,140.98609051769998,206.29918833513275,392,712.2208342385072,1294.0268283760065,2351.104253145329,4271.697532032823,17
190,43,10,8.0,82.95830000000001,1,0,0,0,0,0,0,298,526.7904467197197,931.2354857555756,1646.1944883974325,2910.065536679271,820,1603.9662936698578,3137.4486234500205,6137.026634310643,12004.370566815158,17
191,24,11,11.0,101.43043333333334,1,0,0,0,0,0,0,80,123.99351900386702,192.17990943702893,297.86329066177115,461.6639698903082,1108,2233.540009592798,4502.437702573816,9076.150495846294,18295.9794815507,17
192,27,11,12.0,101.31936666666668,1,0,0,0,0,0,0,149,245.7564332079556,405.34378834292806,668.5627090346208,1102.708635893936,1826,3869.4643564966655,8199.755972726252,17376.047901662037,36821.46660036136,17
193,41,2,1.0,11.666666666666668,0,0,0,0,0,1,0,42,61.03433533185527,88.69500212860365,128.89144052801933,187.3048429188811,0,0.0,0.0,0.0,0.0,17
194,56,11,9.0,83.33326666666667,1,0,0,0,0,0,0,41,59.43773377225613,86.16693160930716,124.91627173088293,181.09122202348823,93,146.32928259906882,230.23934350492604,362.2662146360904,570.0016698664444,17
195,31,5,4.0,41.66666666666666,0,0,0,1,0,0,0,191,322.9510522932139,546.0595925512778,923.3011519855432,1561.1574796715574,1241,2530.1656748931646,5158.532105082653,10517.27708711886,21442.75058756524,17
196,25,7,5.0,58.66666666666667,0,0,0,0,0,0,1,106,168.9804459047716,269.3810480959945,429.4351851467536,684.5863120122311,0,0.0,0.0,0.0,0.0,17
197,27,11,10.0,95.70823333333333,0,0,0,0,0,0,1,64,97.00586025666551,147.03338943962046,222.86094420380783,337.7940251578608,1093,2200.3014154712628,4429.392789501221,8916.742199833248,17950.15597775426,17
198,57,3,2.0,15.666666666666668,0,0,0,0,0,0,1,75,115.4961186794112,177.85804573344834,273.8921861082466,421.77979242828536,3841,8767.761706470174,20013.966503890817,45685.41762754247,104285.04431628836,17
199,76,2,3.0,10.0,1,0,0,0,0,0,0,76,117.1911865599665,180.70755535964287,278.64911622299184,429.673954790242,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674,18
200,39,8,7.0,70.25,1,0,0,0,0,0,0,75,115.4961186794112,177.85804573344834,273.8921861082466,421.77979242828536,599,1135.4538955270696,2152.346492266436,4079.950265722786,7733.882174910906,18
201,23,10,9.0,88.75000000000001,1,0,0,0,0,0,0,320,569.7246052401426,1014.3316431751124,1805.905296845394,3215.214632332261,380,688.2749384814936,1246.6378708992188,2257.972641847,4089.752582000362,18
202,37,10,10.0,82.99993333333335,1,0,0,0,0,0,0,124,200.80006713708295,325.1666690504595,526.5603949683381,852.6884085594443,1392,2870.8014624659454,5920.618560988935,12210.431338785962,25182.273092476076,18
203,33,2,2.0,13.666666666666668,0,0,0,0,0,1,0,65,98.67444498786934,149.7945552871391,227.3983785409717,345.206289133412,1178,2389.240233928083,4845.898892547294,9828.537014958858,19934.410931062044,18
204,64,1,1.0,6.0,0,0,0,0,0,1,0,91,142.87147603923682,224.31053478714503,352.1711779801098,552.9144617197254,25,34.493241536530384,47.59134846789696,65.6631951100942,90.59745795971192,18
205,26,9,8.0,81.20833333333334,0,0,0,0,0,1,0,199,337.8612496458904,573.6192161421233,973.88796576218,1653.46233732414,174,291.47692091886864,488.2689392433582,817.9260171895185,1370.1526266082426,18
206,34,10,11.0,91.26386666666669,0,0,0,0,0,1,0,138,225.8743912136058,369.7046420733115,605.1218185300962,990.4458142793868,2134,4593.18414037763,9886.28891631516,21279.074722403904,45800.70690574319,18
207,27,10,12.0,93.58333333333334,0,0,0,0,0,1,0,244,422.7939936724824,732.6014798587166,1269.4242026222848,2199.6103618491047,135,220.47895679186277,360.0812621335409,588.0766002629657,960.4334469606208,18
208,55,6,5.0,44.75,1,0,0,0,0,0,0,82,127.40757146080264,197.9596251895063,307.57994015470405,477.9026000630465,1187,2409.327240201189,4890.360362574111,9926.266584625078,20147.95659295365,18
209,17,5,4.0,39.66666666666666,0,0,0,1,0,0,0,378,684.2912391158458,1238.7685183351828,2242.5355671674142,4059.6493175088463,192,324.8114659486767,549.492127144418,929.5903299220575,1572.6124885088398,18
210,46,7,6.0,55.25,0,0,0,0,0,0,1,153,253.02333395142028,418.4366504829535,691.9884728932162,1144.3740553424404,921,1822.575773831576,3606.7127593461046,7137.358630134034,14124.187761596084,18
211,42,7,6.0,49.875,1,0,0,0,0,0,0,3,3.348369522101714,3.737192818846552,4.171167510947728,4.655536721746079,1187,2409.327240201189,4890.360362574111,9926.266584625078,20147.95659295365,19
212,33,6,5.0,43.0,1,0,0,0,0,0,0,86,134.26051117823482,209.6033123469872,327.22613791113633,510.8552156607987,278,488.0330968950883,856.74929375903,1504.036011136328,2640.357382577686,19
213,53,9,8.0,76.25,1,0,0,0,0,0,0,70,107.05521894516544,163.7259986199614,250.39603756108315,382.9457517729086,308,546.268034665598,968.8596288877096,1718.3670303224994,3047.691495092307,19
214,25,11,11.0,99.49995,1,0,0,0,0,0,0,165,274.9364613380433,458.1215622611228,763.3595223680555,1271.9719139913443,599,1135.4538955270696,2152.346492266436,4079.950265722786,7733.882174910906,19
215,42,11,13.0,101.0,1,0,0,0,0,0,0,162,269.44275846045565,448.1444449801196,745.365897803539,1239.712614608268,192,324.8114659486767,549.492127144418,929.5903299220575,1572.6124885088398,19
216,32,1,1.0,5.5,0,0,0,0,0,1,0,96,151.52990687977484,239.18034040617928,377.5309865543874,595.9087003834978,0,0.0,0.0,0.0,0.0,19
217,51,3,3.0,21.25,0,0,0,0,0,1,0,77,118.88848632220072,183.56457376602725,283.4248612652329,437.60977586887344,1178,2389.240233928083,4845.898892547294,9828.537014958858,19934.410931062044,19
218,76,10,9.0,71.625,1,0,0,0,0,0,0,104,165.47663209633416,263.29342086486054,418.9318128638442,666.5713987569286,380,688.2749384814936,1246.6378708992188,2257.972641847,4089.752582000362,19
219,72,4,4.0,26.5,0,0,1,0,0,0,0,27,37.540507598529565,52.19591521315758,72.57263524710174,100.90420610885688,921,1822.575773831576,3606.7127593461046,7137.358630134034,14124.187761596084,19
220,51,8,7.0,51.25,0,0,0,0,0,1,0,182,306.2517131444878,515.3302846369975,867.1471566226207,1459.1500124398283,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674,19
221,50,2,2.0,14.25,0,0,0,0,0,0,1,37,53.09112112998832,76.18019304970512,109.31059072723754,156.84923819163083,174,291.47692091886864,488.2689392433582,817.9260171895185,1370.1526266082426,19
222,18,11,10.0,99.125,0,1,0,0,0,0,0,412,752.2928559812008,1373.6517989328904,2508.224356657617,4579.901127940694,2134,4593.18414037763,9886.28891631516,21279.074722403904,45800.70690574319,19
223,17,11,12.0,96.7083,0,0,0,0,0,0,1,192,324.8114659486767,549.492127144418,929.5903299220575,1572.6124885088398,1392,2870.8014624659454,5920.618560988935,12210.431338785962,25182.273092476076,19
224,68,5,4.0,33.5,1,0,0,0,0,0,0,76,117.1911865599665,180.70755535964287,278.64911622299184,429.673954790242,981,1953.6011763907964,3890.476612023953,7747.644939827599,15428.958479821991,20
225,14,7,6.0,59.375,1,0,0,0,0,0,0,150,247.5713500530704,408.6104891139991,674.4016695719879,1113.0835454265437,1444,2988.9862180938526,6187.007348999292,12806.703391554202,26509.04427740391,20
226,23,10,11.0,90.75,1,0,0,0,0,0,0,197,334.1279827982114,566.7081669482321,961.1830287192124,1630.2443984052047,440,808.719554199479,1486.4257212377347,2732.048969613681,5021.503238084363,20
227,26,10,12.0,90.625,1,0,0,0,0,0,0,120,193.6865086154477,312.62053016368213,504.5864917409488,814.4299656651809,851,1670.792496132742,3280.3144126127795,6440.33455411224,12644.49194547018,20
228,25,9,9.0,81.875,0,0,0,0,0,1,0,75,115.4961186794112,177.85804573344834,273.8921861082466,421.77979242828536,2448,5341.860652144496,11656.648377013713,25436.35265565913,55505.49484695116,20
229,25,4,3.0,27.0,0,0,0,0,0,1,0,122,197.24037236001516,318.88331548129,515.5464252862771,833.4964663306549,494,918.5433213866372,1707.9389337327814,3175.7406901142926,5904.9704480977125,20
230,52,8,7.0,59.625,0,0,0,0,1,0,0,147,242.13025991512544,398.8235562351439,656.9200770849662,1082.042374204401,907,1792.1238343309865,3541.0229741755147,6996.639106872698,13824.524480307397,20
231,21,3,2.0,17.5,0,0,1,0,0,0,0,190,321.09161242560003,542.630650368798,917.0218446235228,1549.726435366656,66,100.34559884453336,152.56423041618189,231.9568039904113,352.66430912851274,20
232,33,10,10.0,80.125,0,0,0,0,1,0,0,166,276.76992550052086,461.4553714552036,769.3793299968186,1282.777468944939,311,552.1237485993213,980.1949638822064,1740.1572920154986,3089.331727395626,20
233,39,2,1.0,13.25,0,0,0,1,0,0,0,222,381.055532866118,654.069005080545,1122.6874471269314,1927.055240572316,222,381.055532866118,654.069005080545,1122.6874471269314,1927.055240572316,20
234,70,6,5.0,41.5,0,0,0,1,0,0,0,168,280.4401623761583,468.1350278188448,781.4515667588346,1304.4666920889915,390,708.2246977429628,1286.108262802847,2335.5221427904444,4241.216573460915,20
235,33,8,8.0,56.75,0,0,0,0,0,0,1,65,98.67444498786934,149.7945552871391,227.3983785409717,345.206289133412,438,804.6768766838691,1478.321634405721,2715.916062803169,4989.577293954343,20
236,71,4,4.0,22.08333333333333,1,0,0,0,0,0,0,168,280.4401623761583,468.1350278188448,781.4515667588346,1304.4666920889915,356,640.6118939782662,1152.7629177146648,2074.364146137932,3732.7593945450208,21
237,27,9,8.0,76.6666,1,0,0,0,0,0,0,164,273.10410803576934,454.791791622031,757.3506499568551,1261.192522724249,1444,2988.9862180938526,6187.007348999292,12806.703391554202,26509.04427740391,21
238,26,11,10.0,98.99993333333332,1,0,0,0,0,0,0,151,249.38747725467337,411.8815484201997,680.2523197898158,1123.48615847034,438,804.6768766838691,1478.321634405721,2715.916062803169,4989.577293954343,21
239,43,2,2.0,11.166666666666668,0,0,0,0,0,1,0,146,240.3190183677181,395.5700725289285,651.1165172999939,1071.7512484968609,1254,2559.335909097654,5223.445211799605,10660.72639534524,21757.87869272107,21
240,22,11,11.0,90.3333,0,0,0,0,1,0,0,150,247.5713500530704,408.6104891139991,674.4016695719879,1113.0835454265437,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674,21
241,62,2,1.0,9.333333333333332,0,0,0,1,0,0,0,109,174.24853993250795,278.5555382441356,445.3017965977478,711.8641090502762,66,100.34559884453336,152.56423041618189,231.9568039904113,352.66430912851274,21
242,31,8,7.0,65.58326666666667,0,0,0,1,0,0,0,231,398.08258413006337,686.0162068730251,1182.2125731044068,2037.3083813526116,440,808.719554199479,1486.4257212377347,2732.048969613681,5021.503238084363,21
243,38,9,9.0,76.83333333333333,0,0,0,1,0,0,0,462,853.3086991369466,1576.0513766726992,2910.948809527218,5376.489051757382,851,1670.792496132742,3280.3144126127795,6440.33455411224,12644.49194547018,21
244,35,11,12.0,100.16666666666669,0,0,0,1,0,0,0,145,238.5090169811638,392.32104262980016,645.3248704735096,1061.4882792422998,311,552.1237485993213,980.1949638822064,1740.1572920154986,3089.331727395626,21
245,15,7,6.0,55.833333333333336,0,1,0,0,0,0,0,147,242.13025991512544,398.8235562351439,656.9200770849662,1082.042374204401,222,381.055532866118,654.069005080545,1122.6874471269314,1927.055240572316,21
246,17,11,13.0,102.08333333333334,0,0,0,0,0,0,1,232,399.97862526110345,689.5814683869053,1188.870033322963,2049.6663859596574,2448,5341.860652144496,11656.648377013713,25436.35265565913,55505.49484695116,21
247,37,2,3.0,10.166666666666668,0,0,0,0,0,0,1,164,273.10410803576934,454.791791622031,757.3506499568551,1261.192522724249,981,1953.6011763907964,3890.476612023953,7747.644939827599,15428.958479821991,21
248,68,6,5.0,34.66666666666667,0,0,0,0,0,0,1,122,197.24037236001516,318.88331548129,515.5464252862771,833.4964663306549,807,1576.0169652256052,3077.855606789248,6010.845914268407,11738.779598815378,21
249,30,3,2.0,16.333333333333332,1,0,0,0,0,0,0,28,39.07273703241922,54.52424211444941,76.08612050106568,106.17474921982496,490,910.3652842358492,1691.3570423302397,3142.3525195617835,5838.140091102237,22
250,46,7,5.0,52.0,1,0,0,0,0,0,0,85,132.54422749424077,206.6820263770004,322.2883473303977,502.55835326238906,128,207.9366134671964,337.79402515786086,548.7480128185822,891.4437768152308,22
251,34,8,7.0,63.66666666666667,1,0,0,0,0,0,0,73,112.11278631541047,172.18187473157366,264.4354757420232,406.1177806312237,125,202.58207458659535,328.31597555047085,532.0874515754905,862.3310384132589,22
252,53,6,4.0,38.333333333333336,0,0,0,0,0,1,0,128,207.9366134671964,337.79402515786086,548.7480128185822,891.4437768152308,1295,2651.531221516288,5429.048508629843,11116.0553079216,22760.28394521693,22
253,27,7,6.0,52.25,0,0,0,0,0,1,0,720,1390.1630664142965,2684.101876697772,5182.415688164642,10006.1151173507,482,894.0292792316881,1658.274589467906,3075.8216514319824,5705.134054097411,22
254,27,9,8.0,71.08333333333333,0,0,0,0,0,1,0,572,1079.2837336538933,2036.456954073228,3842.508504925853,7250.274345792322,335,599.168933965845,1071.651974417214,1916.7181226685227,3428.1729978278,22
255,22,10,11.0,86.9722,0,0,0,0,0,1,0,177,297.0096725649708,498.3883932042434,836.3060648348828,1403.338929269534,1689,3551.342956322376,7467.162103860585,15700.682972920462,33012.735278467524,22
256,72,2,1.0,8.666666666666666,0,0,0,0,0,0,1,95,149.79453384941735,236.19370917014965,372.4265954032359,587.2365079110866,9135,22739.42123772637,56604.4092202255,140903.2846383525,350745.39060435136,22
257,26,10,12.0,86.9166,0,0,1,0,0,0,0,319,567.766483201362,1010.5290891750536,1798.5722480676986,3201.1568654199486,645,1231.73047328519,2352.185982665668,4491.874656873756,8577.951778370316,22
258,35,10,10.0,84.61106666666666,0,0,0,0,0,0,1,56,83.754245320012,125.26381444865618,187.34600437595023,280.1968430397744,1065,2138.3784474597824,4293.5797038126775,8620.937371909657,17309.69640656541,22
259,42,9,9.0,77.08333333333334,0,0,0,1,0,0,0,10,12.589254117941676,15.848931924611133,19.9526231496888,25.118864315095795,293,517.0760022129999,912.5173790599932,1610.3782877618637,2841.9384542202024,22
260,52,4,3.0,27.666666666666668,0,0,0,0,0,0,1,253,439.9796331740918,765.1465518103089,1330.628060039213,2314.0286393170186,1022,2043.6004299395047,4086.40187597742,8171.2060965294095,16339.217506841273,22
261,21,2,1.0,11.5,1,0,0,0,0,0,0,34,48.37564947394369,68.82951358899608,97.9315418483329,139.33829237934694,62,93.67654367085214,141.53701345350098,213.8499713196592,323.1084867312341,23
262,60,7,6.0,51.0,1,0,0,0,0,0,0,60,90.3579512768954,136.07598931596323,204.92579354278573,308.6112478053024,490,910.3652842358492,1691.3570423302397,3142.3525195617835,5838.140091102237,23
263,64,9,8.0,69.66666666666667,1,0,0,0,0,0,0,48,70.69120116166508,104.10929003497904,153.32522426376747,225.80717232473725,2739,6044.372701434385,13338.60582469702,29435.37967214032,64957.43167091685,23
264,32,8,7.0,58.0,0,0,0,0,0,1,0,521,973.915988610096,1820.561137946985,3403.2122850072155,6361.6945431915965,1271,2597.527209825224,5308.534701638398,10848.987672546942,22171.94388552248,23
265,30,11,11.0,93.833275,0,0,0,0,0,1,0,448,824.9085697572192,1518.915509952902,2796.800046645771,5149.786442802419,293,517.0760022129999,912.5173790599932,1610.3782877618637,2841.9384542202024,23
266,16,11,13.0,100.54163333333337,0,0,0,0,0,1,0,318,565.8089748986946,1006.7289184777082,1791.246092341961,3187.116714777661,1065,2138.3784474597824,4293.5797038126775,8620.937371909657,17309.69640656541,23
267,32,6,5.0,41.25,0,0,1,0,0,0,0,424,776.4302409499065,1421.801695899833,2603.608097477578,4767.735996376512,157,260.3092600463528,431.5981583813991,715.5987085708954,1186.4775179504156,23
268,66,3,2.0,16.25,0,0,0,0,1,0,0,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303,280,491.8966155846359,864.151001512924,1518.1176892795747,2666.989119342106,23
269,29,11,12.0,100.24988333333332,0,0,0,0,0,1,0,89,139.42126128924411,218.40773145487256,342.14248758158254,535.9768220141992,335,599.168933965845,1071.651974417214,1916.7181226685227,3428.1729978278,23
270,57,4,3.0,26.25,0,0,0,1,0,0,0,84,130.82996182444748,203.76760608317105,317.36795386809905,494.3004439150759,516,963.639673470782,1799.6151555947167,3360.81504052396,6276.385093500381,23
271,48,4,4.0,26.166666666666668,0,0,0,1,0,0,0,80,123.99351900386702,192.17990943702893,297.86329066177115,461.6639698903082,482,894.0292792316881,1658.274589467906,3075.8216514319824,5705.134054097411,23
272,32,11,10.0,94.0,0,0,0,1,0,0,0,138,225.8743912136058,369.7046420733115,605.1218185300962,990.4458142793868,132,215.0954998477668,350.5005610209135,571.1446467402732,930.68669148466,23
273,36,10,9.0,82.45833333333334,0,0,0,0,0,0,1,715,1379.54746017711,2661.749922910646,5135.6788052839165,9908.968744216549,128,207.9366134671964,337.79402515786086,548.7480128185822,891.4437768152308,23
274,66,3,2.0,17.5,1,0,0,0,0,0,0,129,209.72426513862052,340.96331308476255,554.3277540769863,901.2091540289751,173,289.6347811475164,484.903505493466,811.8203508165523,1359.1410961841148,24
275,64,4,3.0,23.5,1,0,0,0,0,0,0,51,75.56613219696311,111.96549676880196,165.89803000646933,245.8092640526393,792,1543.823685902502,3009.3327943858385,5866.009149919219,11434.449327482424,24
276,30,6,5.0,49.25,1,0,0,0,0,0,0,75,115.4961186794112,177.85804573344834,273.8921861082466,421.77979242828536,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674,24
277,47,7,6.0,56.875,0,0,0,0,0,1,0,104,165.47663209633416,263.29342086486054,418.9318128638442,666.5713987569286,577,1089.6659857372404,2057.83701988338,3886.230510845422,7339.156326520815,24
278,29,8,8.0,56.875,0,0,0,0,0,1,0,55,82.11054948483415,122.5844061218435,183.008598998848,273.21702953172843,566,1066.837011897884,2010.850194267145,3790.193308526927,7144.025625060451,24
279,20,9,9.0,79.125,0,0,0,0,0,1,0,261,455.30724192928136,794.2708220430992,1385.5833614151209,2417.111642716554,200,339.7292929268496,577.0799623628853,980.25483787898,1665.1064148037456,24
280,40,10,11.0,78.208325,0,0,0,0,0,1,0,201,341.5982704666927,580.544171073809,986.631267504144,1676.7738038197815,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.709608992092,24
281,32,10,12.0,87.91665,0,0,0,0,0,1,0,116,186.5966266390735,300.1577678713944,482.8312667613472,776.6783242546371,405,738.2450191866538,1345.693107046672,2452.9660089654767,4471.333181118335,24
282,46,2,1.0,9.75,1,0,0,0,0,0,0,63,95.33988075395158,144.28083908218568,218.3447300504073,330.4279448612628,744,1441.2198302449046,2791.820697703157,5408.101279594025,10476.15968833836,24
283,45,5,4.0,35.0,0,0,0,1,0,0,0,187,315.5191818973852,532.3655301882093,898.2435109911845,1515.5778488372896,213,364.0973883561053,622.3798507405464,1063.8820573713408,1818.575955905281,24
284,20,10,10.0,89.70830000000001,0,0,0,1,0,0,0,435,798.616323206169,1466.179383198481,2691.7581337256543,4941.797663715583,1257,2566.071808651043,5238.444333455549,10693.893655742311,21830.78682156925,24
285,36,7,7.0,50.875,0,0,0,0,0,0,1,88,137.69904852264557,215.4662268641123,337.15334577219045,527.5647149892853,737,1426.3110166110123,2760.3298725996424,5342.047363323395,10338.427415964668,24
286,21,5,4.0,35.83333333333333,1,0,0,0,0,0,0,168,280.4401623761583,468.1350278188448,781.4515667588346,1304.4666920889915,213,364.0973883561053,622.3798507405464,1063.8820573713408,1818.575955905281,25
287,31,10,11.0,83.80550833333334,1,0,0,0,0,0,0,195,330.39850420768386,559.8111363214091,948.5167286122942,1607.1205556382936,744,1441.2198302449046,2791.820697703157,5408.101279594025,10476.15968833836,25
288,23,10,13.0,91.75,1,0,0,0,0,0,0,126,204.36550822692,331.4703250225972,537.6277891697256,872.0045743697319,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.709608992092,25
