season,week,index,celebrity_name,v_votes_exp,judge_avg_score
10,Week_2,109,Evan Lysacek,2212.280569099493,8.0
10,Week_2,110,Pamela Anderson,755.077082315636,7.333333333333333
10,Week_2,111,Nicole Scherzinger,947.1108479582236,9.333333333333334
10,Week_2,112,Erin Andrews,1251.6068491449,7.666666666666667
10,Week_2,113,Kate Gosselin,1575.6671339724421,5.0
10,Week_2,114,Jake Pavelka,1340.4769704492614,6.666666666666667
10,Week_3,104,Aiden Turner,781.5201844512138,6.666666666666667
10,Week_3,105,Shannen Doherty,496.76526836754164,6.333333333333333
10,Week_3,106,Niecy Nash,478.5889738019711,7.0
10,Week_3,107,Buzz Aldrin,942.0637733132298,4.333333333333333
10,Week_3,108,Chad Ochocinco,742.8201831575388,6.666666666666667
10,Week_3,109,Evan Lysacek,1522.572951064609,8.666666666666666
10,Week_3,110,Pamela Anderson,1610.302353432412,7.0
10,Week_3,111,Nicole Scherzinger,1703.00727783087,7.666666666666667
10,Week_3,112,Erin Andrews,1168.823042890958,7.666666666666667
10,Week_3,113,Kate Gosselin,789.6661184065563,5.0
10,Week_3,114,Jake Pavelka,1007.8295862255206,7.0
10,Week_4,104,Aiden Turner,888.8226288820841,5.5
10,Week_4,105,Shannen Doherty,900.151102293506,6.333333333333333
10,Week_4,106,Niecy Nash,1340.3047370806344,6.0
10,Week_4,107,Buzz Aldrin,1025.2566520143218,4.333333333333333
10,Week_4,108,Chad Ochocinco,1559.8115671104094,7.333333333333333
10,Week_4,109,Evan Lysacek,987.4553256019461,8.666666666666666
10,Week_4,110,Pamela Anderson,806.8743387769579,7.833333333333333
10,Week_4,111,Nicole Scherzinger,1141.691627286326,8.333333333333334
10,Week_4,112,Erin Andrews,808.7572526144733,6.5
10,Week_4,113,Kate Gosselin,830.1599101198855,5.333333333333333
10,Week_4,114,Jake Pavelka,1125.0971240278366,6.333333333333333
10,Week_5,104,Aiden Turner,795.9702230357395,5.875
10,Week_5,105,Shannen Doherty,950.7274992603143,6.333333333333333
10,Week_5,106,Niecy Nash,484.10602969792774,6.0
10,Week_5,107,Buzz Aldrin,1367.7490600565923,4.333333333333333
10,Week_5,108,Chad Ochocinco,1290.3240584577568,6.0
10,Week_5,109,Evan Lysacek,1104.1136446258818,9.0
10,Week_5,110,Pamela Anderson,1129.8098148893464,7.0
10,Week_5,111,Nicole Scherzinger,1355.436888719077,9.666666666666666
10,Week_5,112,Erin Andrews,2618.012116207271,7.333333333333333
10,Week_5,113,Kate Gosselin,1025.2061377554116,5.0
10,Week_5,114,Jake Pavelka,1757.738418933427,7.666666666666667
10,Week_6,104,Aiden Turner,898.60405274088,5.875
10,Week_6,105,Shannen Doherty,655.4452463877708,6.333333333333333
10,Week_6,106,Niecy Nash,1033.1324933992876,8.6666
10,Week_6,107,Buzz Aldrin,1032.5815858819496,4.333333333333333
10,Week_6,108,Chad Ochocinco,1451.4092266473465,10.3333
10,Week_6,109,Evan Lysacek,1113.4706868139433,9.0
10,Week_6,110,Pamela Anderson,1092.479735401892,9.999933333333333
10,Week_6,111,Nicole Scherzinger,1571.677725766851,11.999966666666666
10,Week_6,112,Erin Andrews,652.7971289992395,11.333333333333334
10,Week_6,113,Kate Gosselin,1172.126995678479,5.133333333333334
10,Week_6,114,Jake Pavelka,1310.4427590513271,8.3333
10,Week_7,104,Aiden Turner,860.8041127626185,5.875
10,Week_7,105,Shannen Doherty,1212.830288322303,6.333333333333333
10,Week_7,106,Niecy Nash,949.8257751333423,8.166666666666666
10,Week_7,107,Buzz Aldrin,1073.133653757993,4.333333333333333
10,Week_7,108,Chad Ochocinco,809.0988295429917,8.666666666666666
10,Week_7,109,Evan Lysacek,799.4934862468734,9.0
10,Week_7,110,Pamela Anderson,747.1220093056161,8.5
10,Week_7,111,Nicole Scherzinger,919.6543136110143,9.0
10,Week_7,112,Erin Andrews,1642.3031350206074,8.5
10,Week_7,113,Kate Gosselin,1000.969147104104,5.133333333333334
10,Week_7,114,Jake Pavelka,987.3895646361691,7.111105555555556
10,Week_8,104,Aiden Turner,728.0568746894488,5.875
10,Week_8,105,Shannen Doherty,1335.2461839017524,6.333333333333333
10,Week_8,106,Niecy Nash,663.1705015431244,7.166666666666667
10,Week_8,107,Buzz Aldrin,945.6462642534345,4.333333333333333
10,Week_8,108,Chad Ochocinco,996.690100223289,7.5
10,Week_8,109,Evan Lysacek,1073.3683493479148,8.833333333333334
10,Week_8,110,Pamela Anderson,1133.6771786368913,7.809514285714285
10,Week_8,111,Nicole Scherzinger,3451.1920093178237,9.833333333333334
10,Week_8,112,Erin Andrews,1468.5209045010147,8.833333333333334
10,Week_8,113,Kate Gosselin,1294.7141882771434,5.133333333333334
10,Week_8,114,Jake Pavelka,431.4959897255453,7.111105555555556
10,Week_9,104,Aiden Turner,797.0193664913241,5.875
10,Week_9,105,Shannen Doherty,1474.1641850975425,6.333333333333333
10,Week_9,106,Niecy Nash,904.7951096249074,6.999991666666666
10,Week_9,107,Buzz Aldrin,846.7627227783713,4.333333333333333
10,Week_9,108,Chad Ochocinco,1367.7754126000357,8.666666666666666
10,Week_9,109,Evan Lysacek,890.0943230181919,9.833333333333334
10,Week_9,110,Pamela Anderson,1662.432094815061,7.809514285714285
10,Week_9,111,Nicole Scherzinger,1132.5937467466392,9.833333333333334
10,Week_9,112,Erin Andrews,777.1148755137747,9.333333333333334
10,Week_9,113,Kate Gosselin,2649.274057462661,5.133333333333334
10,Week_9,114,Jake Pavelka,1146.142221645891,7.111105555555556
10,Week_10,104,Aiden Turner,814.8230422515297,5.875
10,Week_10,105,Shannen Doherty,635.7497043739979,6.333333333333333
10,Week_10,106,Niecy Nash,958.31149525973,6.999991666666666
10,Week_10,107,Buzz Aldrin,987.339931223333,4.333333333333333
10,Week_10,108,Chad Ochocinco,807.4633169247242,7.388885185185185
10,Week_10,109,Evan Lysacek,557.9388583681524,8.9629
10,Week_10,110,Pamela Anderson,939.5389670369265,7.809514285714285
10,Week_10,111,Nicole Scherzinger,1143.9580473697993,9.592566666666666
10,Week_10,112,Erin Andrews,1905.0378479941485,8.999933333333333
10,Week_10,113,Kate Gosselin,1043.4787924707957,5.133333333333334
10,Week_10,114,Jake Pavelka,1248.245490920628,7.111105555555556
10,Week_11,104,Aiden Turner,958.9819926260527,5.875
10,Week_11,105,Shannen Doherty,470.4471763601707,6.333333333333333
10,Week_11,106,Niecy Nash,639.4941935245726,6.999991666666666
10,Week_11,107,Buzz Aldrin,831.6280230139014,4.333333333333333
10,Week_11,108,Chad Ochocinco,1745.2116965150603,7.388885185185185
10,Week_11,109,Evan Lysacek,633.1044932038485,8.762956666666666
10,Week_11,110,Pamela Anderson,561.814022743098,7.809514285714285
10,Week_11,111,Nicole Scherzinger,1537.9911791876593,9.359253333333333
10,Week_11,112,Erin Andrews,814.7844710117313,8.31666
10,Week_11,113,Kate Gosselin,916.7826405205525,5.133333333333334
10,Week_11,114,Jake Pavelka,729.3699753168911,7.111105555555556
11,Week_1,115,David Hasselhoff,732.6969727882574,5.0
11,Week_1,116,Florence Henderson,1025.6962286691703,6.0
11,Week_1,117,Kyle Massey,1408.997366069807,7.666666666666667
11,Week_1,118,Jennifer Grey,1251.8144292594393,8.0
11,Week_1,119,Rick Fox,567.1551336629196,7.333333333333333
11,Week_1,120,Kurt Warner,1362.624987768128,6.333333333333333
11,Week_1,121,Margaret Cho,1420.0429935634988,5.0
11,Week_1,122,Michael Bolton,838.8699722977731,5.333333333333333
11,Week_1,123,Brandy,1057.8713049457513,7.666666666666667
11,Week_1,124,The Situation,826.7461435359667,5.0
11,Week_1,125,Audrina Patridge,822.2797730702798,6.333333333333333
11,Week_1,126,Bristol Palin,515.6827444461047,6.0
11,Week_2,115,David Hasselhoff,1870.790435021152,5.0
11,Week_2,116,Florence Henderson,832.8133052082429,6.333333333333333
11,Week_2,117,Kyle Massey,1497.3605617463113,7.333333333333333
11,Week_2,118,Jennifer Grey,580.6578023562246,8.0
11,Week_2,119,Rick Fox,1274.651722158578,7.0
11,Week_2,120,Kurt Warner,1023.4650345392345,7.0
11,Week_2,121,Margaret Cho,579.062099660845,6.0
11,Week_2,122,Michael Bolton,1231.4356077505804,4.0
11,Week_2,123,Brandy,729.2821823580988,7.0
11,Week_2,124,The Situation,717.8243720060392,6.0
11,Week_2,125,Audrina Patridge,930.0678303933254,7.666666666666667
11,Week_2,126,Bristol Palin,899.2740708484698,7.333333333333333
11,Week_3,115,David Hasselhoff,940.9201367006236,5.0
11,Week_3,116,Florence Henderson,1104.554327845657,6.666666666666667
11,Week_3,117,Kyle Massey,913.3359716049356,7.666666666666667
11,Week_3,118,Jennifer Grey,694.192481527173,8.0
11,Week_3,119,Rick Fox,1868.906305306106,8.0
11,Week_3,120,Kurt Warner,2443.3209530816716,7.666666666666667
11,Week_3,121,Margaret Cho,717.0140365294385,6.0
11,Week_3,122,Michael Bolton,440.9684719367932,4.666666666666667
11,Week_3,123,Brandy,1121.7364386664296,8.0
11,Week_3,124,The Situation,815.4334840357512,6.666666666666667
11,Week_3,125,Audrina Patridge,1074.9275679713076,8.666666666666666
11,Week_3,126,Bristol Palin,851.3961906023931,6.333333333333333
11,Week_4,115,David Hasselhoff,1601.1509233851339,5.0
11,Week_4,116,Florence Henderson,787.3219913340915,5.833333333333333
11,Week_4,117,Kyle Massey,1212.2519863548484,6.666666666666667
11,Week_4,118,Jennifer Grey,1112.8339383463413,9.333333333333334
11,Week_4,119,Rick Fox,1872.046718915679,6.5
11,Week_4,120,Kurt Warner,1106.6090783533666,5.666666666666667
11,Week_4,121,Margaret Cho,777.8535221066777,5.666666666666667
11,Week_4,122,Michael Bolton,847.5259260034849,4.666666666666667
11,Week_4,123,Brandy,1522.428964326755,8.0
11,Week_4,124,The Situation,1591.9674136131696,4.666666666666667
11,Week_4,125,Audrina Patridge,2091.5403799042097,7.666666666666667
11,Week_4,126,Bristol Palin,945.6734217633959,5.333333333333333
11,Week_5,115,David Hasselhoff,1041.4582553786433,5.0
11,Week_5,116,Florence Henderson,1066.315603300623,7.0
11,Week_5,117,Kyle Massey,1023.8314464915603,6.666666666666667
11,Week_5,118,Jennifer Grey,1398.128286967151,8.333333333333334
11,Week_5,119,Rick Fox,1781.085828196675,8.0
11,Week_5,120,Kurt Warner,1780.8654045672351,8.0
11,Week_5,121,Margaret Cho,909.1720670870762,5.666666666666667
11,Week_5,122,Michael Bolton,896.142819452938,4.666666666666667
11,Week_5,123,Brandy,921.6833988757879,9.0
11,Week_5,124,The Situation,1141.2069824072357,5.583333333333333
11,Week_5,125,Audrina Patridge,2063.203639713694,7.666666666666667
11,Week_5,126,Bristol Palin,1559.7756093244534,6.0
11,Week_6,115,David Hasselhoff,765.9073716410257,5.0
11,Week_6,116,Florence Henderson,796.5530315620329,6.366666666666666
11,Week_6,117,Kyle Massey,875.9639146119358,9.999966666666666
11,Week_6,118,Jennifer Grey,1354.6093780972844,9.666666666666666
11,Week_6,119,Rick Fox,1452.8112261459185,10.0
11,Week_6,120,Kurt Warner,1856.8222020760495,7.3333
11,Week_6,121,Margaret Cho,828.8968422383687,5.666666666666667
11,Week_6,122,Michael Bolton,637.7784114822131,4.666666666666667
11,Week_6,123,Brandy,883.891541663213,11.999966666666666
11,Week_6,124,The Situation,1215.827666551022,5.583333333333333
11,Week_6,125,Audrina Patridge,1716.1511368553831,10.6666
11,Week_6,126,Bristol Palin,1398.9110279982647,9.333266666666667
11,Week_7,115,David Hasselhoff,1360.3740918394635,5.0
11,Week_7,116,Florence Henderson,863.7439272704963,6.366666666666666
11,Week_7,117,Kyle Massey,872.496127491868,8.375
11,Week_7,118,Jennifer Grey,980.0060652506504,9.125
11,Week_7,119,Rick Fox,945.2517834826702,8.625
11,Week_7,120,Kurt Warner,1395.6759313414632,8.75
11,Week_7,121,Margaret Cho,1062.2980679819696,5.666666666666667
11,Week_7,122,Michael Bolton,689.9270914602497,4.666666666666667
11,Week_7,123,Brandy,1745.208548784676,9.125
11,Week_7,124,The Situation,726.1959149322963,5.583333333333333
11,Week_7,125,Audrina Patridge,1537.577847292352,8.1111
11,Week_7,126,Bristol Palin,863.2732395941924,8.125
11,Week_8,115,David Hasselhoff,1077.802096761575,5.0
11,Week_8,116,Florence Henderson,933.7315389713146,6.366666666666666
11,Week_8,117,Kyle Massey,475.09311515758435,9.333333333333334
11,Week_8,118,Jennifer Grey,1036.1513870644421,9.5
11,Week_8,119,Rick Fox,714.0302712569278,7.954545454545454
11,Week_8,120,Kurt Warner,382.978127989267,8.0
11,Week_8,121,Margaret Cho,1438.6933222609339,5.666666666666667
11,Week_8,122,Michael Bolton,779.530185858521,4.666666666666667
11,Week_8,123,Brandy,455.4852831124724,9.5
11,Week_8,124,The Situation,2552.2936429370666,5.583333333333333
11,Week_8,125,Audrina Patridge,1537.9131584046984,8.1111
11,Week_8,126,Bristol Palin,958.7628626361765,7.833333333333333
11,Week_9,115,David Hasselhoff,808.1253989401692,5.0
11,Week_9,116,Florence Henderson,1083.9022636238387,6.366666666666666
11,Week_9,117,Kyle Massey,398.9082578926216,9.666666666666666
11,Week_9,118,Jennifer Grey,721.5571443216128,10.0
11,Week_9,119,Rick Fox,896.5788310960861,7.954545454545454
11,Week_9,120,Kurt Warner,1328.6546493451851,7.399996
11,Week_9,121,Margaret Cho,1408.3687577554033,5.666666666666667
11,Week_9,122,Michael Bolton,1077.1486015550022,4.666666666666667
11,Week_9,123,Brandy,1108.0883776263458,9.5
11,Week_9,124,The Situation,735.370092349671,5.583333333333333
11,Week_9,125,Audrina Patridge,895.2163300456447,8.1111
11,Week_9,126,Bristol Palin,2072.488617287914,8.833333333333334
11,Week_10,115,David Hasselhoff,1170.518294150997,5.0
11,Week_10,116,Florence Henderson,859.2584849074384,6.366666666666666
11,Week_10,117,Kyle Massey,1165.8179582325624,9.111066666666666
11,Week_10,118,Jennifer Grey,817.0962574994661,10.0
11,Week_10,119,Rick Fox,1190.456179689735,7.954545454545454
11,Week_10,120,Kurt Warner,908.1816595431056,7.399996
11,Week_10,121,Margaret Cho,1852.3929603231984,5.666666666666667
11,Week_10,122,Michael Bolton,659.6563479588729,4.666666666666667
11,Week_10,123,Brandy,935.4717121318256,8.874996428571428
11,Week_10,124,The Situation,1073.4809121916567,5.583333333333333
11,Week_10,125,Audrina Patridge,1830.488022662922,8.1111
11,Week_10,126,Bristol Palin,658.1900651688426,8.555533333333335
11,Week_11,115,David Hasselhoff,865.7576765100175,5.0
11,Week_11,116,Florence Henderson,965.2203939520233,6.366666666666666
11,Week_11,117,Kyle Massey,1485.1437484216576,8.25268064516129
11,Week_11,118,Jennifer Grey,1926.8812536337675,9.0
11,Week_11,119,Rick Fox,875.488081148263,7.954545454545454
11,Week_11,120,Kurt Warner,1086.5758547390974,7.399996
11,Week_11,121,Margaret Cho,2009.6020887106763,5.666666666666667
11,Week_11,122,Michael Bolton,1018.3422798991744,4.666666666666667
11,Week_11,123,Brandy,648.9924387178653,8.874996428571428
11,Week_11,124,The Situation,1225.3064059663595,5.583333333333333
11,Week_11,125,Audrina Patridge,1098.659906529263,8.1111
11,Week_11,126,Bristol Palin,786.9082490475054,7.392464516129032
12,Week_1,127,Ralph Macchio,1184.0213915131228,8.0
12,Week_1,128,Chelsea Kane,1263.71135462272,7.0
12,Week_1,129,Kirstie Alley,857.8410612680703,7.666666666666667
12,Week_1,130,Hines Ward,1940.7688797283195,7.0
12,Week_1,131,Sugar Ray Leonard,650.2597877450485,5.666666666666667
12,Week_1,132,Chris Jericho,1247.8318318965873,6.333333333333333
12,Week_1,133,Petra Nemcova,988.2428207401441,6.0
12,Week_1,134,Mike Catherwood,1673.718252080888,4.333333333333333
12,Week_1,135,Romeo,721.4686491422724,6.333333333333333
12,Week_1,136,Wendy Williams,1255.3445056490204,4.666666666666667
12,Week_1,137,Kendra Wilkinson,1289.6904695629628,6.0
12,Week_2,127,Ralph Macchio,1232.7365744902374,7.0
12,Week_2,128,Chelsea Kane,1283.5536814285822,6.0
12,Week_2,129,Kirstie Alley,1141.9486585104305,6.666666666666667
12,Week_2,130,Hines Ward,974.4011729968078,7.666666666666667
12,Week_2,131,Sugar Ray Leonard,1449.4397953285375,5.666666666666667
12,Week_2,132,Chris Jericho,1909.0153324308787,7.666666666666667
12,Week_2,133,Petra Nemcova,1502.1671689183343,6.0
12,Week_2,134,Mike Catherwood,697.609655007599,5.666666666666667
12,Week_2,135,Romeo,748.9385696376719,7.666666666666667
12,Week_2,136,Wendy Williams,1158.675767940269,5.666666666666667
12,Week_2,137,Kendra Wilkinson,1193.854933952929,6.333333333333333
12,Week_3,127,Ralph Macchio,1096.4649015202801,7.0
12,Week_3,128,Chelsea Kane,751.7102034011307,7.666666666666667
12,Week_3,129,Kirstie Alley,760.6765063106473,7.0
12,Week_3,130,Hines Ward,1139.5324909364494,8.333333333333334
12,Week_3,131,Sugar Ray Leonard,2266.3360733756417,6.666666666666667
12,Week_3,132,Chris Jericho,980.528100910417,7.0
12,Week_3,133,Petra Nemcova,591.8995042102312,8.333333333333334
12,Week_3,134,Mike Catherwood,993.5433334499378,5.0
12,Week_3,135,Romeo,1031.0908795266603,6.666666666666667
12,Week_3,136,Wendy Williams,1281.458424626585,5.0
12,Week_3,137,Kendra Wilkinson,372.1322298836738,7.666666666666667
12,Week_4,127,Ralph Macchio,524.0000050427944,8.333333333333334
12,Week_4,128,Chelsea Kane,1486.1851169368829,8.666666666666666
12,Week_4,129,Kirstie Alley,695.3832756311156,7.333333333333333
12,Week_4,130,Hines Ward,1799.4771663482852,8.333333333333334
12,Week_4,131,Sugar Ray Leonard,1026.2572856577106,7.0
12,Week_4,132,Chris Jericho,1352.77624496518,7.666666666666667
12,Week_4,133,Petra Nemcova,712.6865807880139,7.666666666666667
12,Week_4,134,Mike Catherwood,1021.2842870964514,5.0
12,Week_4,135,Romeo,410.84602317915983,7.666666666666667
12,Week_4,136,Wendy Williams,943.1403553625374,5.111111111111111
12,Week_4,137,Kendra Wilkinson,1097.3772105299993,6.0
12,Week_5,127,Ralph Macchio,1096.5365332565254,7.333333333333333
12,Week_5,128,Chelsea Kane,830.5406856419612,8.666666666666666
12,Week_5,129,Kirstie Alley,1178.2626970382714,7.666666666666667
12,Week_5,130,Hines Ward,2464.9796269907088,9.0
12,Week_5,131,Sugar Ray Leonard,1268.2329736083268,6.25
12,Week_5,132,Chris Jericho,939.366297159382,8.666666666666666
12,Week_5,133,Petra Nemcova,1010.9996774823362,7.333333333333333
12,Week_5,134,Mike Catherwood,797.264907725845,5.0
12,Week_5,135,Romeo,1816.723857499086,8.666666666666666
12,Week_5,136,Wendy Williams,1032.7966064701732,5.111111111111111
12,Week_5,137,Kendra Wilkinson,786.6232357933475,7.333333333333333
12,Week_6,127,Ralph Macchio,753.2158427325148,8.0
12,Week_6,128,Chelsea Kane,555.2834517846621,9.333333333333334
12,Week_6,129,Kirstie Alley,1164.2706560561985,8.666666666666666
12,Week_6,130,Hines Ward,654.3695120334835,9.0
12,Week_6,131,Sugar Ray Leonard,1311.066296817727,6.25
12,Week_6,132,Chris Jericho,2074.59660814269,7.333333333333333
12,Week_6,133,Petra Nemcova,1029.7025046089868,7.066666666666666
12,Week_6,134,Mike Catherwood,869.5862781619011,5.0
12,Week_6,135,Romeo,1724.5710297487876,9.333333333333334
12,Week_6,136,Wendy Williams,1062.6909822359712,5.111111111111111
12,Week_6,137,Kendra Wilkinson,1216.2688941582196,8.333333333333334
12,Week_7,127,Ralph Macchio,903.5593260718525,8.25
12,Week_7,128,Chelsea Kane,1944.035245007981,8.0
12,Week_7,129,Kirstie Alley,989.6022380082933,7.5
12,Week_7,130,Hines Ward,1456.8176338094956,8.25
12,Week_7,131,Sugar Ray Leonard,1630.9800676412185,6.25
12,Week_7,132,Chris Jericho,760.8714450145493,7.444444444444445
12,Week_7,133,Petra Nemcova,974.1378459189434,7.066666666666666
12,Week_7,134,Mike Catherwood,1902.2406642734372,5.0
12,Week_7,135,Romeo,470.5813331006271,7.5
12,Week_7,136,Wendy Williams,901.593521216069,5.111111111111111
12,Week_7,137,Kendra Wilkinson,1425.9167044651285,7.625
12,Week_8,127,Ralph Macchio,1078.144181755631,7.666666666666667
12,Week_8,128,Chelsea Kane,1314.5382699644958,9.166666666666666
12,Week_8,129,Kirstie Alley,820.2227919594261,8.833333333333334
12,Week_8,130,Hines Ward,1162.8534992108882,9.0
12,Week_8,131,Sugar Ray Leonard,1195.9217594653464,6.25
12,Week_8,132,Chris Jericho,1641.7550867881387,7.444444444444445
12,Week_8,133,Petra Nemcova,644.4122094569847,7.066666666666666
12,Week_8,134,Mike Catherwood,897.449767966358,5.0
12,Week_8,135,Romeo,970.3776221807647,8.666666666666666
12,Week_8,136,Wendy Williams,596.3956223551617,5.111111111111111
12,Week_8,137,Kendra Wilkinson,1467.0690464952102,7.068181818181818
12,Week_9,127,Ralph Macchio,594.4782335889153,8.0
12,Week_9,128,Chelsea Kane,1072.9550807937803,12.166666666666666
12,Week_9,129,Kirstie Alley,1434.4419465358492,9.0
12,Week_9,130,Hines Ward,1695.6860444858064,10.0
12,Week_9,131,Sugar Ray Leonard,1105.2299368706094,6.25
12,Week_9,132,Chris Jericho,883.86897225906,7.444444444444445
12,Week_9,133,Petra Nemcova,1081.161013993383,7.066666666666666
12,Week_9,134,Mike Catherwood,866.1737424107688,5.0
12,Week_9,135,Romeo,772.9197693745116,7.8
12,Week_9,136,Wendy Williams,942.3843795080448,5.111111111111111
12,Week_9,137,Kendra Wilkinson,874.2361539344553,7.068181818181818
12,Week_10,127,Ralph Macchio,834.1737623789468,7.75
12,Week_10,128,Chelsea Kane,691.7174344149137,9.888866666666667
12,Week_10,129,Kirstie Alley,1037.9280515322448,9.3333
12,Week_10,130,Hines Ward,1106.7149944974387,9.888866666666667
12,Week_10,131,Sugar Ray Leonard,1522.0753143427094,6.25
12,Week_10,132,Chris Jericho,2675.3225596331827,7.444444444444445
12,Week_10,133,Petra Nemcova,1433.249592866947,7.066666666666666
12,Week_10,134,Mike Catherwood,1539.0932904558376,5.0
12,Week_10,135,Romeo,1270.9627478167013,7.8
12,Week_10,136,Wendy Williams,1178.2225891540952,5.111111111111111
12,Week_10,137,Kendra Wilkinson,873.9161097663601,7.068181818181818
12,Week_11,127,Ralph Macchio,957.2841446089645,7.75
12,Week_11,128,Chelsea Kane,637.2214822385406,8.634406451612904
12,Week_11,129,Kirstie Alley,806.2926879382521,7.951609677419355
12,Week_11,130,Hines Ward,2175.0772503034605,8.634406451612904
12,Week_11,131,Sugar Ray Leonard,1506.3556623981065,6.25
12,Week_11,132,Chris Jericho,1470.3227960256238,7.444444444444445
12,Week_11,133,Petra Nemcova,1050.7145547472335,7.066666666666666
12,Week_11,134,Mike Catherwood,779.197540925565,5.0
12,Week_11,135,Romeo,1383.5559692207792,7.8
12,Week_11,136,Wendy Williams,1291.3885777565515,5.111111111111111
12,Week_11,137,Kendra Wilkinson,1047.3985900864498,7.068181818181818
13,Week_1,138,Elisabetta Canalis,653.7199724785579,5.0
13,Week_1,139,David Arquette,943.6815990264895,6.0
13,Week_1,140,Ricki Lake,1424.2319386755012,6.666666666666667
13,Week_1,141,J.R. Martinez,1112.0905935548067,7.333333333333333
13,Week_1,142,Metta World Peace (Ron),1396.0154485883934,4.666666666666667
13,Week_1,143,Hope Solo,1435.285907773507,7.0
13,Week_1,144,Chynna Phillips,610.3731484670857,7.333333333333333
13,Week_1,145,Kristin Cavallari,807.9314805276576,6.333333333333333
13,Week_1,146,Carson Kressley,1096.8630787480818,5.666666666666667
13,Week_1,147,Chaz Bono,1245.8844137565975,5.666666666666667
13,Week_1,148,Nancy Grace,992.1471105425076,5.333333333333333
13,Week_1,149,Rob Kardashian,1349.8559967037177,5.333333333333333
13,Week_2,138,Elisabetta Canalis,1362.8173468078785,7.0
13,Week_2,139,David Arquette,808.6813038770637,6.0
13,Week_2,140,Ricki Lake,1054.3255082129456,7.666666666666667
13,Week_2,141,J.R. Martinez,504.7841591112311,7.333333333333333
13,Week_2,142,Metta World Peace (Ron),1231.3895084446367,4.666666666666667
13,Week_2,143,Hope Solo,1137.190426698491,6.333333333333333
13,Week_2,144,Chynna Phillips,834.3624012794328,7.0
13,Week_2,145,Kristin Cavallari,823.6098154424203,7.333333333333333
13,Week_2,146,Carson Kressley,1039.45354384551,6.0
13,Week_2,147,Chaz Bono,857.120126697384,5.666666666666667
13,Week_2,148,Nancy Grace,947.7910741982872,7.0
13,Week_2,149,Rob Kardashian,655.6248809180126,7.0
13,Week_3,138,Elisabetta Canalis,1127.1436976501518,6.0
13,Week_3,139,David Arquette,603.2117238069085,8.0
13,Week_3,140,Ricki Lake,667.618847490792,9.0
13,Week_3,141,J.R. Martinez,1672.1131703428518,8.666666666666666
13,Week_3,142,Metta World Peace (Ron),1381.1582506676107,4.666666666666667
13,Week_3,143,Hope Solo,2195.189302201106,8.0
13,Week_3,144,Chynna Phillips,838.8324684036181,8.666666666666666
13,Week_3,145,Kristin Cavallari,754.2859009768491,8.0
13,Week_3,146,Carson Kressley,1192.5610738936728,7.666666666666667
13,Week_3,147,Chaz Bono,1881.1817660542579,6.0
13,Week_3,148,Nancy Grace,530.797108216934,7.0
13,Week_3,149,Rob Kardashian,634.4320176271481,8.0
13,Week_4,138,Elisabetta Canalis,481.8105442150546,6.0
13,Week_4,139,David Arquette,639.8749672799078,7.666666666666667
13,Week_4,140,Ricki Lake,908.3161543390737,9.666666666666666
13,Week_4,141,J.R. Martinez,1300.0630386427988,8.666666666666666
13,Week_4,142,Metta World Peace (Ron),1481.0561092537832,4.666666666666667
13,Week_4,143,Hope Solo,1118.0672887356016,8.0
13,Week_4,144,Chynna Phillips,844.4774541806087,7.0
13,Week_4,145,Kristin Cavallari,1055.5527427217878,7.222222222222222
13,Week_4,146,Carson Kressley,493.90524976565644,6.666666666666667
13,Week_4,147,Chaz Bono,1046.2180029347815,7.0
13,Week_4,148,Nancy Grace,748.4011193286565,7.0
13,Week_4,149,Rob Kardashian,759.4942698670064,8.0
13,Week_5,138,Elisabetta Canalis,1145.9232982510057,6.0
13,Week_5,139,David Arquette,1227.7735791647217,8.333333333333334
13,Week_5,140,Ricki Lake,1090.7329546702113,8.0
13,Week_5,141,J.R. Martinez,862.1419732144402,9.333333333333334
13,Week_5,142,Metta World Peace (Ron),946.5008100479319,4.666666666666667
13,Week_5,143,Hope Solo,1404.6787393505542,8.0
13,Week_5,144,Chynna Phillips,883.9215780794794,7.5
13,Week_5,145,Kristin Cavallari,666.785843784469,7.222222222222222
13,Week_5,146,Carson Kressley,1495.068916540704,6.333333333333333
13,Week_5,147,Chaz Bono,878.6066234760692,7.0
13,Week_5,148,Nancy Grace,606.1683367181115,7.333333333333333
13,Week_5,149,Rob Kardashian,562.7509953081164,8.333333333333334
13,Week_6,138,Elisabetta Canalis,872.3561701268283,6.0
13,Week_6,139,David Arquette,1388.8839102584711,7.666666666666667
13,Week_6,140,Ricki Lake,1314.9779631613535,9.666666666666666
13,Week_6,141,J.R. Martinez,1151.834894948912,9.666666666666666
13,Week_6,142,Metta World Peace (Ron),644.3904883852783,4.666666666666667
13,Week_6,143,Hope Solo,1209.5663823322398,6.666666666666667
13,Week_6,144,Chynna Phillips,1430.6024314780993,7.5
13,Week_6,145,Kristin Cavallari,685.8516287797817,7.222222222222222
13,Week_6,146,Carson Kressley,903.9672628564813,6.466666666666667
13,Week_6,147,Chaz Bono,865.1153266142038,6.333333333333333
13,Week_6,148,Nancy Grace,2174.735725530619,8.0
13,Week_6,149,Rob Kardashian,1526.353092514853,7.333333333333333
13,Week_7,138,Elisabetta Canalis,1212.2191424884074,6.0
13,Week_7,139,David Arquette,1762.21541404583,7.833333333333333
