index,week,Judge_Share,Has_Previous_Week,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media
100,5,0.0991735537190082,1,9.35634283063212,-1.293645520913992,0,0,0,1,0,0,0
100,6,0.1269227470402782,1,9.35634283063212,-1.293645520913992,0,0,0,1,0,0,0
100,7,0.150997150997151,1,9.35634283063212,-1.293645520913992,0,0,0,1,0,0,0
100,8,0.1908396946564885,1,9.35634283063212,-1.293645520913992,0,0,0,1,0,0,0
101,1,0.0763547344028942,0,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,2,0.0918367346938775,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,3,0.1046511627906976,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,4,0.1157024793388429,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,5,0.1115702479338842,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,6,0.1269235162737101,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,7,0.1396011396011396,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,8,0.2251908396946564,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,9,0.2718749970703024,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
101,10,0.3432030932030932,1,10.028191742781582,-0.7117814564857969,0,0,0,1,0,0,0
102,1,0.0738916705090463,0,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,2,0.0850340136054421,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,3,0.0813953488372093,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,4,0.0991735537190082,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,5,0.1198347107438016,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,6,0.1192307973373754,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,7,0.1481481481481481,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,8,0.1908396946564885,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,9,0.2312501699224591,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
102,10,0.3512776905634048,1,8.267766260925985,0.8883447206917394,0,0,0,1,0,0,0
103,1,0.0763544880965048,0,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,2,0.064625850340136,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,3,0.0775193798449612,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,4,0.0950413223140495,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,5,0.0991735537190082,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,6,0.096153409761803,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,7,0.1481481481481481,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,8,0.1946564885496183,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,9,0.2437489628870599,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
103,10,0.305519216233502,1,8.642476046070895,-1.075446496753419,0,0,0,0,0,0,1
104,1,0.0717703349282296,0,6.143741758222573,-0.49358243232522386,1,0,0,0,0,0,0
104,2,0.0863636363636363,1,6.143741758222573,-0.49358243232522386,1,0,0,0,0,0,0
104,3,0.0985221674876847,1,6.143741758222573,-0.49358243232522386,1,0,0,0,0,0,0
104,4,0.0889487870619946,1,6.143741758222573,-0.49358243232522386,1,0,0,0,0,0,0
105,1,0.0861244019138755,0,8.973251855202497,-0.05718438400407754,1,0,0,0,0,0,0
105,2,0.0909090909090909,1,8.973251855202497,-0.05718438400407754,1,0,0,0,0,0,0
106,1,0.0861244019138755,0,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,2,0.0954545454545454,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,3,0.1034482758620689,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,4,0.0970350404312668,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,5,0.1040462427745664,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,6,0.1244013735931173,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,7,0.157556270096463,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
106,8,0.1699604743083003,1,6.941557449152419,0.08828163210297123,1,0,0,0,0,0,0
107,1,0.0669856459330143,0,9.09939792599971,2.9976019542439465,0,0,0,0,1,0,0
107,2,0.0545454545454545,1,9.09939792599971,2.9976019542439465,0,0,0,0,1,0,0
107,3,0.064039408866995,1,9.09939792599971,2.9976019542439465,0,0,0,0,1,0,0
108,1,0.0861244019138755,0,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,2,0.0727272727272727,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,3,0.0985221674876847,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,4,0.1185983827493261,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,5,0.1040462427745664,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,6,0.148325377166335,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,7,0.1672025723472668,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,8,0.1778656126482213,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
108,9,0.2300884955752212,1,9.704122537598767,-0.49358243232522386,0,0,0,0,0,1,0
109,1,0.1100478468899521,0,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,2,0.1090909090909091,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,3,0.1280788177339901,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,4,0.1401617250673854,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,5,0.1560693641618497,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,6,0.1291870355546645,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,7,0.1736334405144694,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,8,0.2094861660079051,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,9,0.2610619469026548,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
109,10,0.325268368450467,1,8.584787507280835,-1.075446496753419,0,0,0,0,0,1,0
110,1,0.1004784688995215,0,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,2,0.1,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,3,0.1034482758620689,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,4,0.1266846361185983,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,5,0.1213872832369942,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,6,0.1435401936752898,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
110,7,0.1639871382636656,1,10.261020617465578,0.23374764821002,0,0,1,0,0,0,0
111,1,0.1196172248803827,0,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,2,0.1272727272727273,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,3,0.1133004926108374,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,4,0.1347708894878706,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,5,0.1676300578034682,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,6,0.1722489022690506,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,7,0.1736334405144694,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,8,0.2332015810276679,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,9,0.2610619469026548,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
111,10,0.3481193038992962,1,10.635174258421854,-0.5663154403787483,0,0,0,1,0,0,0
112,1,0.1004784688995215,0,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,2,0.1045454545454545,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,3,0.1133004926108374,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,4,0.105121293800539,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,5,0.1271676300578034,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,6,0.1626799706984664,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,7,0.1639871382636656,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,8,0.2094861660079051,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,9,0.247787610619469,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
112,10,0.3266123276502367,1,8.620825185735894,-0.49358243232522386,0,0,0,0,0,0,1
113,1,0.0765550239234449,0,8.799778395112169,-0.2753834081646507,0,0,0,0,0,0,1
113,2,0.0681818181818181,1,8.799778395112169,-0.2753834081646507,0,0,0,0,0,0,1
113,3,0.0738916256157635,1,8.799778395112169,-0.2753834081646507,0,0,0,0,0,0,1
113,4,0.0862533692722371,1,8.799778395112169,-0.2753834081646507,0,0,0,0,0,0,1
113,5,0.0867052023121387,1,8.799778395112169,-0.2753834081646507,0,0,0,0,0,0,1
114,1,0.0956937799043062,0,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
114,2,0.0909090909090909,1,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
114,3,0.1034482758620689,1,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
114,4,0.1024258760107816,1,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
114,5,0.1329479768786127,1,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
114,6,0.1196171470430762,1,5.104283479127608,-0.49358243232522386,0,0,0,0,0,0,1
115,1,0.066079295154185,0,10.141047057315099,1.3974757770664101,1,0,0,0,0,0,0
116,1,0.079295154185022,0,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0
116,2,0.085972850678733,1,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0
116,3,0.090497737556561,1,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0
116,4,0.0977653631284916,1,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0
116,5,0.1153846153846153,1,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0
117,1,0.1013215859030837,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,2,0.0995475113122171,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,3,0.1040723981900452,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,4,0.111731843575419,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,5,0.1098901098901099,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,6,0.1449275432332379,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,7,0.1606714628297362,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,8,0.2113207547169811,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,9,0.2543859649122806,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
117,10,0.3293164561842317,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0
118,1,0.105726872246696,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,2,0.1085972850678732,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,3,0.1085972850678732,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,4,0.1564245810055866,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,5,0.1373626373626373,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,6,0.1400970921157704,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,7,0.1750599520383693,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,8,0.2150943396226415,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,9,0.2631578947368421,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
118,10,0.361446654088323,1,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0
119,1,0.0969162995594713,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,2,0.0950226244343891,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,3,0.1085972850678732,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,4,0.1089385474860335,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,5,0.1318681318681318,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,6,0.1449280263266591,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
119,7,0.1654676258992805,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0
120,1,0.0837004405286343,0,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,2,0.0950226244343891,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,3,0.1040723981900452,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,4,0.0949720670391061,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,5,0.1318681318681318,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,6,0.1062800695461289,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,7,0.1678657074340527,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
120,8,0.1811320754716981,1,9.30906512321006,0.015548624049446843,0,0,0,0,0,1,0
121,1,0.066079295154185,0,8.525171341989124,0.1610146401564956,1,0,0,0,0,0,0
121,2,0.0814479638009049,1,8.525171341989124,0.1610146401564956,1,0,0,0,0,0,0
121,3,0.0814479638009049,1,8.525171341989124,0.1610146401564956,1,0,0,0,0,0,0
122,1,0.0704845814977973,0,8.76153402342563,1.3247427690128857,0,0,0,1,0,0,0
122,2,0.0542986425339366,1,8.76153402342563,1.3247427690128857,0,0,0,1,0,0,0
123,1,0.1013215859030837,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,2,0.0950226244343891,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,3,0.1085972850678732,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,4,0.1340782122905028,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,5,0.1483516483516483,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,6,0.1739131484985698,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,7,0.1750599520383693,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,8,0.2150943396226415,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
123,9,0.25,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0
124,1,0.066079295154185,0,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1
124,2,0.0814479638009049,1,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1
124,3,0.090497737556561,1,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1
124,4,0.0782122905027933,1,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1
125,1,0.0837004405286343,0,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
125,2,0.1040723981900452,1,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
125,3,0.1176470588235294,1,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
125,4,0.1284916201117318,1,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
125,5,0.1263736263736264,1,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
125,6,0.1545889285615942,1,8.815360698315487,-1.0027134886998945,0,0,0,0,0,0,1
126,1,0.079295154185022,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,2,0.0995475113122171,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,3,0.085972850678733,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,4,0.0893854748603352,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,5,0.0989010989010989,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,6,0.1352651917180396,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,7,0.1558752997601918,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,8,0.1773584905660377,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,9,0.2324561403508772,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
126,10,0.3092368897274452,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1
127,1,0.1159420289855072,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,2,0.0972222222222222,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,3,0.0981308411214953,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,4,0.1213592233009708,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,5,0.1134020618556701,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,6,0.1333333333333333,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,7,0.1750663129973474,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,8,0.1769230769230769,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
127,9,0.2042553191489362,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0
128,1,0.1014492753623188,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,2,0.0833333333333333,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,3,0.1074766355140187,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,4,0.1262135922330096,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,5,0.134020618556701,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,6,0.1555555555555555,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,7,0.169761273209549,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,8,0.2115384615384615,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,9,0.3106382978723404,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
128,10,0.3396948007112996,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0
129,1,0.1111111111111111,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,2,0.0925925925925926,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,3,0.0981308411214953,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,4,0.1067961165048543,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,5,0.1185567010309278,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,6,0.1444444444444444,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,7,0.1591511936339522,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,8,0.2038461538461538,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,9,0.2297872340425532,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
129,10,0.3206103985774007,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0
130,1,0.1014492753623188,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,2,0.1064814814814814,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,3,0.116822429906542,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,4,0.1213592233009708,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,5,0.1391752577319588,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,6,0.15,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,7,0.1750663129973474,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,8,0.2076923076923076,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,9,0.2553191489361702,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
130,10,0.3396948007112996,1,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0
131,1,0.0821256038647343,0,8.599703346337405,1.1065437448523125,0,0,0,0,0,1,0
131,2,0.0787037037037037,1,8.599703346337405,1.1065437448523125,0,0,0,0,0,1,0
131,3,0.0934579439252336,1,8.599703346337405,1.1065437448523125,0,0,0,0,0,1,0
131,4,0.1019417475728155,1,8.599703346337405,1.1065437448523125,0,0,0,0,0,1,0
132,1,0.0917874396135265,0,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
132,2,0.1064814814814814,1,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
132,3,0.0981308411214953,1,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
132,4,0.1116504854368932,1,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
132,5,0.134020618556701,1,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
132,6,0.1222222222222222,1,10.808125418478225,0.08828163210297123,0,0,0,0,0,1,0
133,1,0.0869565217391304,0,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0
133,2,0.0833333333333333,1,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0
133,3,0.116822429906542,1,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0
133,4,0.1116504854368932,1,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0
133,5,0.1134020618556701,1,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0
134,1,0.0628019323671497,0,8.2823376252012,-0.49358243232522386,0,0,0,0,0,0,1
134,2,0.0787037037037037,1,8.2823376252012,-0.49358243232522386,0,0,0,0,0,0,1
135,1,0.0917874396135265,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,2,0.1064814814814814,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,3,0.0934579439252336,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,4,0.1116504854368932,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,5,0.134020618556701,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,6,0.1555555555555555,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,7,0.1591511936339522,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
135,8,0.1999999999999999,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0
136,1,0.0676328502415459,0,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1
136,2,0.0787037037037037,1,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1
136,3,0.0700934579439252,1,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1
137,1,0.0869565217391304,0,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,2,0.0879629629629629,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,3,0.1074766355140187,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,4,0.087378640776699,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,5,0.1134020618556701,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,6,0.1388888888888889,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
137,7,0.1618037135278514,1,9.248571440128233,-1.0027134886998945,0,0,0,0,0,0,1
138,1,0.0691244239631336,0,6.995651017145544,-0.42084942427169947,1,0,0,0,0,0,0
138,2,0.0941704035874439,1,6.995651017145544,-0.42084942427169947,1,0,0,0,0,0,0
139,1,0.0829493087557603,0,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,2,0.0807174887892376,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,3,0.1012658227848101,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,4,0.1100478468899521,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,5,0.1329787234042553,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,6,0.1385542168674698,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
139,7,0.1604095563139931,1,8.513282618915195,0.08828163210297123,1,0,0,0,0,0,0
140,1,0.0921658986175115,0,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,2,0.1031390134529148,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,3,0.1139240506329113,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,4,0.138755980861244,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,5,0.1276595744680851,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,6,0.1746987951807228,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,7,0.1808873720136519,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,8,0.2007722007722007,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,9,0.2827007708893286,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
140,10,0.3313613318879616,1,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0
141,1,0.1013824884792626,0,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,2,0.0986547085201793,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,3,0.1097046413502109,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,4,0.124401913875598,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,5,0.1489361702127659,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,6,0.1746987951807228,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,7,0.1638225255972696,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,8,0.2316602316602316,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,9,0.2362879168266533,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
141,10,0.3333329388541484,1,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0
142,1,0.064516129032258,0,9.462472804328986,-0.5663154403787483,0,0,0,0,0,1,0
143,1,0.0967741935483871,0,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,2,0.085201793721973,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,3,0.1012658227848101,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,4,0.1148325358851674,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,5,0.1276595744680851,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,6,0.1204819277108433,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,7,0.1706484641638225,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,8,0.2007722007722007,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
143,9,0.2067502394524871,1,7.863394104801251,-0.6390484484322726,0,0,0,0,0,1,0
144,1,0.1013824884792626,0,6.602867246609579,0.30648065626354437,0,0,0,1,0,0,0
144,2,0.0941704035874439,1,6.602867246609579,0.30648065626354437,0,0,0,1,0,0,0
144,3,0.1097046413502109,1,6.602867246609579,0.30648065626354437,0,0,0,1,0,0,0
144,4,0.1004784688995215,1,6.602867246609579,0.30648065626354437,0,0,0,1,0,0,0
